TimeStamp, Frame, Person_02_Happy, Person_02_MouthOpen, Person_03_Happy, Person_03_MouthOpen, Person_05_Happy, Person_05_MouthOpen, Person_06_Happy, Person_06_MouthOpen, Person_07_Happy, Person_07_MouthOpen, Person_08_Happy, Person_08_MouthOpen, Person_09_Happy, Person_09_MouthOpen, Person_10_Happy, Person_10_MouthOpen, Person_11_Happy, Person_11_MouthOpen, Person_12_Happy, Person_12_MouthOpen, Person_14_Happy, Person_14_MouthOpen, Person_15_Happy, Person_15_MouthOpen
541.172954, 4880, 0.000, 0.000, 43.778, 0.000, None, None, -10, -10, 19.333, 0.000, 0.000, 0.000, 47.222, 11.333, 15.926, 0.000, 42.778, 40.667, 28.333, 0.000, None, None, 4.167, 2.000
541.28396, 4881, 0.000, 0.000, 25.000, 0.000, None, None, -10, -10, 15.278, 0.000, 0.000, 0.000, 35.278, 0.000, 15.926, 17.333, 42.778, 0.000, 28.333, 0.000, None, None, 0.000, 2.000
541.363965, 4882, 0.000, 0.000, 33.556, 0.000, None, None, -10, -10, 15.278, 0.000, 0.000, 0.000, 48.889, 0.000, 15.926, 0.000, 47.111, 0.000, 28.333, 0.000, None, None, 0.000, 0.000
541.473971, 4883, 0.000, 0.000, 33.556, 0.000, None, None, -10, -10, 0.000, 28.000, 0.000, 0.000, 56.000, 17.333, 15.926, 0.000, 47.111, 20.000, 28.333, 30.667, None, None, 0.000, 0.000
541.594978, 4884, 0.000, 0.000, 22.778, 0.000, None, None, -10, -10, 3.333, 0.000, 0.000, 0.000, 56.000, 0.000, 15.926, 0.000, 55.833, 74.667, 37.222, 0.000, None, None, 0.000, 0.000
541.680983, 4885, 0.000, 0.000, 29.333, 0.000, None, None, -10, -10, 3.333, 0.000, 0.000, 0.000, 56.000, 7.333, 15.926, 0.000, 55.833, 82.667, 27.556, 0.000, None, None, 0.000, 0.000
541.764988, 4886, 0.000, 0.000, 29.333, 0.000, None, None, -10, -10, 3.333, 0.000, 0.000, 0.000, 51.667, 7.333, 8.889, 0.000, 51.667, 34.000, 27.556, 0.000, None, None, 0.000, 0.000
541.860993, 4887, 0.000, 0.000, 46.000, 0.000, None, None, 15.556, 0.000, 3.333, 0.000, 0.000, 0.000, 41.778, 15.333, 8.889, 0.000, 51.667, 0.000, 27.556, 0.000, None, None, 0.000, 0.000
541.963999, 4888, 0.000, 0.000, 54.000, 0.000, None, None, 1.556, 0.000, 3.333, 0.000, 0.000, 0.000, 27.333, 42.667, 13.556, 0.000, 51.667, 6.667, 19.778, 0.000, None, None, 0.000, 0.000
542.094006, 4889, 3.333, 0.000, 68.333, 0.000, None, None, 0.000, 38.667, 3.333, 25.333, 0.000, 0.000, 20.000, 0.000, 19.722, 0.000, 46.389, 21.333, 14.444, 0.000, None, None, 0.000, 30.667
542.177011, 4890, 10.000, 0.000, 63.333, 0.000, None, None, 0.000, 25.333, 0.000, 13.333, 0.000, 0.000, 14.444, 0.000, 19.722, 0.000, 50.556, 16.000, 7.222, 0.000, None, None, 0.000, 11.333
542.255016, 4891, 2.667, 0.000, None, None, None, None, None, None, 0.000, 2.000, 0.000, 0.000, 25.556, 3.333, 26.889, 0.000, 50.556, 16.000, 15.111, 0.000, None, None, 0.000, 0.000
542.33902, 4892, 2.667, 0.000, None, None, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 34.000, 0.000, 39.111, 0.000, 50.556, 16.000, 15.111, 22.667, None, None, 0.000, 0.000
542.434026, 4893, 0.000, 0.000, None, None, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 43.556, 0.000, 34.889, 0.000, 54.667, 0.000, 15.111, 9.333, None, None, 0.000, 0.000
542.51603, 4894, 0.000, 0.000, None, None, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 43.556, 0.000, 34.889, 0.000, 54.667, 0.000, 15.111, 0.000, None, None, 0.000, 0.000
542.601035, 4895, 0.000, 0.000, None, None, None, None, None, None, 1.333, 0.000, 0.000, 0.000, 35.556, 0.000, 34.889, 0.000, 54.667, 6.667, 7.556, 0.000, None, None, 0.000, 0.000
542.68204, 4896, 0.000, 0.000, None, None, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 28.444, 0.000, 34.889, 0.000, 54.667, 6.667, 1.556, 0.000, None, None, 0.000, 0.000
542.767045, 4897, 0.000, 0.000, None, None, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 20.444, 0.000, 28.000, 0.000, 54.667, 0.000, 1.556, 0.000, None, None, 0.000, 14.667
542.86205, 4898, 0.000, 0.000, 31.111, 21.333, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 20.444, 18.667, 35.556, 0.000, 46.000, 0.000, 1.556, 0.000, None, None, 0.000, 0.000
542.944055, 4899, 0.000, 0.000, 36.111, 21.333, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 29.556, 32.667, 35.556, 0.000, 46.000, 0.000, 7.111, 0.000, None, None, 0.000, 0.000
543.03606, 4900, 0.000, 0.000, 44.815, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 34.000, 11.333, 35.556, 0.000, 46.000, 5.333, 23.556, 0.000, None, None, 0.000, 31.333
543.129066, 4901, 0.000, 0.000, None, None, None, None, None, None, 1.333, 15.333, 0.000, 0.000, 34.000, 0.000, 28.889, 0.000, 38.000, 10.667, 23.556, 0.000, None, None, 0.000, 9.333
543.219071, 4902, 0.000, 0.000, None, None, None, None, None, None, 10.667, 0.000, 0.000, 0.000, 34.000, 4.000, 28.889, 0.000, 44.667, 1.333, 23.556, 0.000, None, None, 0.000, 0.000
543.305076, 4903, 0.000, 0.000, None, None, None, None, None, None, 10.667, 0.000, 0.000, 0.000, 38.000, 11.333, 28.889, 0.000, 49.556, 11.333, 31.556, 0.000, None, None, 0.000, 0.000
543.38908, 4904, 0.000, 0.000, None, None, None, None, None, None, 10.667, 0.000, 0.000, 0.000, 30.000, 0.000, 28.889, 0.000, 49.556, 0.000, 31.556, 0.000, None, None, 0.000, 0.000
543.500087, 4905, 0.000, 0.000, None, None, None, None, None, None, 16.222, 0.000, 0.000, 0.000, 36.444, 38.667, 28.889, 0.000, 57.111, 18.667, 37.333, 12.000, None, None, 0.000, 21.333
543.608093, 4906, 0.000, 0.000, None, None, None, None, None, None, 16.222, 0.000, 0.000, 0.000, 36.444, 0.000, 28.889, 0.000, 57.111, 0.000, 37.333, 0.000, None, None, 0.000, 0.000
543.718099, 4907, 0.000, 0.000, None, None, None, None, None, None, 16.222, 0.000, 0.000, 0.000, 31.389, 26.667, 28.889, 0.000, 51.944, 32.000, 37.333, 25.333, None, None, 0.000, 8.000
543.835106, 4908, 0.000, 0.000, None, None, None, None, None, None, 7.222, 0.000, 0.000, 0.000, 31.389, 0.000, 28.889, 0.000, 46.389, 0.000, 32.500, 37.333, None, None, 0.000, 0.000
543.942112, 4909, 0.000, 1.333, None, None, None, None, None, None, 2.778, 0.000, 0.000, 0.000, 20.833, 26.667, 28.889, 0.000, 41.944, 0.000, 25.556, 0.000, None, None, 0.000, 0.000
544.08012, 4910, 0.000, 0.000, 95.556, 1.333, None, None, None, None, 2.778, 9.333, 0.000, 0.000, 20.833, 0.000, 28.889, 0.000, 52.222, 0.000, 19.444, 0.000, None, None, 0.833, 56.000
544.179126, 4911, 0.000, 0.000, 30.556, 0.000, None, None, None, None, 0.000, 9.333, 0.000, 0.000, 20.833, 0.000, 28.889, 0.000, 47.500, 0.000, 19.444, 0.000, None, None, 6.389, 26.667
544.334134, 4912, 0.000, 0.000, 30.556, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 20.833, 0.000, 28.889, 0.000, 47.500, 0.000, 24.167, 0.000, None, None, 6.389, 0.000
544.420139, 4913, 0.000, 0.000, 25.000, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 20.833, 0.000, 33.611, 0.000, 47.500, 0.000, 24.167, 0.000, None, None, 6.389, 0.000
544.535146, 4914, 0.000, 0.000, 9.444, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 20.833, 0.000, 40.000, 0.000, 40.278, 0.000, 33.889, 0.000, None, None, 10.833, 0.000
544.650153, 4915, 0.000, 0.000, 17.778, 0.000, None, None, None, None, 1.389, 0.000, 0.000, 0.000, 15.278, 1.333, 40.000, 0.000, 40.278, 0.000, 39.722, 16.000, None, None, 10.833, 0.000
544.761159, 4916, 0.000, 0.000, 9.722, 0.000, None, None, None, None, 1.389, 0.000, 0.000, 0.000, 26.389, 1.333, 32.500, 0.000, 48.056, 16.000, 45.556, 8.000, None, None, 0.000, 50.667
544.840163, 4917, 0.000, 0.000, 0.000, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 30.556, 1.333, 28.333, 0.000, 54.444, 10.667, 35.278, 0.000, None, None, 0.000, 44.667
544.925168, 4918, 0.000, 0.000, 0.000, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 22.667, 0.000, 28.333, 0.000, 54.444, 0.000, 26.000, 0.000, None, None, 0.000, 22.667
545.045175, 4919, 0.000, 0.000, 0.000, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 18.444, 0.000, 35.333, 0.000, 48.889, 12.000, 18.667, 0.000, None, None, 0.000, 22.667
545.149181, 4920, 0.000, 0.000, 0.000, 0.000, None, None, None, None, 4.444, 20.000, 0.000, 0.000, 18.444, 0.000, 35.333, 0.000, 48.889, 0.000, 13.556, 0.000, None, None, 0.000, 0.000
545.228186, 4921, 0.000, 0.000, 0.000, 0.000, None, None, None, None, 4.444, 0.000, 0.000, 0.000, 0.000, 0.000, 46.222, 0.000, 48.889, 0.000, 5.556, 0.000, None, None, 0.000, 0.000
545.340192, 4922, 0.000, 0.000, 6.111, 0.000, None, None, None, None, 0.000, 16.000, 0.000, 0.000, 10.000, 5.333, 46.222, 0.000, 53.889, 0.000, 20.000, 0.000, None, None, 0.000, 2.667
545.462199, 4923, 0.000, 0.000, 6.111, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 15.000, 0.000, 33.333, 0.000, 53.889, 0.000, 28.333, 0.000, None, None, 0.000, 17.333
545.573205, 4924, 0.000, 0.000, 6.111, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 23.611, 29.333, 39.722, 0.000, 53.889, 0.000, 35.833, 12.000, None, None, 0.000, 0.000
545.683212, 4925, 0.000, 0.000, 10.556, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 23.611, 16.000, 39.722, 0.000, 53.889, 0.000, 35.833, 0.000, None, None, 0.000, 5.333
545.793218, 4926, 0.000, 0.000, 19.722, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 23.611, 0.000, 39.722, 0.000, 45.278, 32.000, 31.667, 0.000, None, None, 0.000, 5.333
545.974228, 4927, 0.000, 0.000, 25.185, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 28.889, 0.000, 58.148, 0.000, 52.963, 0.000, 27.037, 0.000, None, None, 0.000, 0.000
546.137238, 4928, 0.000, 0.000, 31.111, 20.000, None, None, None, None, 0.000, 13.333, 0.000, 0.000, 42.593, 0.000, 46.296, 0.000, 52.963, 0.000, 20.370, 0.000, None, None, 0.000, 0.000
546.241244, 4929, 0.000, 0.000, 31.111, 0.000, None, None, None, None, 12.593, 1.333, 0.000, 0.000, 42.593, 0.000, 38.889, 0.000, 57.778, 0.000, 25.185, 0.000, None, None, 0.000, 41.333
546.36025, 4930, 0.000, 0.000, 25.833, 0.000, None, None, None, None, 12.593, 0.000, 0.000, 0.000, 42.593, 0.000, 38.889, 0.000, 49.722, 0.000, 25.185, 0.000, None, None, 0.000, 0.000
546.472257, 4931, 0.000, 0.000, 20.833, 6.667, None, None, None, None, 12.593, 0.000, 0.000, 0.000, 27.778, 0.000, 33.333, 0.000, 49.722, 0.000, 25.185, 0.000, None, None, 0.000, 0.000
546.547261, 4932, 0.000, 0.000, 13.333, 0.000, None, None, None, None, 12.593, 0.000, 0.000, 0.000, 27.778, 10.000, 33.333, 0.000, 49.722, 19.333, 25.185, 0.000, None, None, 0.833, 0.000
546.636266, 4933, 0.000, 0.000, 13.333, 0.000, None, None, None, None, 12.593, 0.000, 0.000, 0.000, 31.778, 2.667, 37.556, 0.000, 49.722, 43.333, 31.778, 0.000, None, None, 0.833, 0.000
546.750273, 4934, 0.000, 0.000, 18.444, 0.000, None, None, None, None, 6.889, 30.667, 0.000, 0.000, 31.778, 0.000, 37.556, 0.000, 44.889, 0.000, 31.778, 0.000, None, None, 0.833, 0.000
546.864279, 4935, 0.000, 0.000, 18.444, 0.000, None, None, None, None, 2.222, 0.000, 0.000, 0.000, 31.778, 12.000, 37.556, 0.000, 53.333, 0.000, 31.778, 5.333, None, None, 0.833, 9.333
546.991286, 4936, 0.000, 0.000, 32.222, 0.000, None, None, None, None, 2.222, 0.000, 0.000, 0.000, 31.778, 0.000, 37.556, 0.000, 57.500, 9.333, 31.778, 0.000, None, None, 0.000, 0.000
547.071291, 4937, 0.000, 0.000, 32.222, 0.000, None, None, None, None, 2.222, 6.667, 0.000, 0.000, 20.556, 0.000, 32.778, 0.000, 57.500, 2.667, 31.778, 0.000, None, None, 9.444, 0.000
547.156296, 4938, 0.000, 0.000, 32.222, 0.000, None, None, None, None, 2.222, 6.667, 0.000, 0.000, 25.556, 8.000, 37.500, 0.000, 57.500, 8.000, 19.167, 0.000, None, None, 9.444, 18.667
547.270302, 4939, 0.000, 0.000, 27.778, 28.000, None, None, None, None, 0.000, 34.667, 0.000, 0.000, 18.333, 0.000, 37.500, 0.000, 57.500, 0.000, 19.167, 0.000, None, None, 17.222, 0.000
547.385309, 4940, 0.000, 0.000, 27.778, 0.000, None, None, None, None, 0.000, 2.667, 0.000, 0.000, 18.333, 0.000, 37.500, 0.000, 53.111, 10.667, 19.167, 0.000, None, None, 10.222, 13.333
547.502316, 4941, 3.333, 0.000, 37.778, 0.000, None, None, None, None, 0.000, 10.667, 0.000, 0.000, 30.278, 13.333, 37.500, 0.000, 53.111, 10.667, 13.333, 0.000, None, None, 2.222, 0.000
547.592321, 4942, 0.000, 0.000, 37.778, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 24.167, 0.000, 37.500, 0.000, 42.500, 10.667, 23.056, 0.000, None, None, 2.222, 5.333
547.687326, 4943, 5.556, 0.000, 44.167, 0.000, None, None, None, None, 3.333, 0.000, 0.000, 0.000, 33.056, 0.000, 37.500, 0.000, 37.222, 10.667, 23.056, 0.000, None, None, 0.000, 0.000
547.773331, 4944, 9.778, 0.000, 44.167, 14.667, None, None, None, None, 8.889, 8.667, 0.000, 0.000, 33.056, 0.000, 37.500, 0.000, 42.444, 1.333, 29.111, 0.000, None, None, 0.000, 0.000
547.861336, 4945, 9.778, 0.000, 44.167, 22.667, None, None, None, None, 18.444, 16.667, 0.000, 0.000, 33.056, 12.000, 37.500, 0.000, 42.444, 0.000, 29.111, 0.000, None, None, 0.000, 2.000
547.945341, 4946, 2.222, 0.000, 38.444, 5.333, None, None, None, None, 18.444, 6.000, 0.000, 0.000, 42.000, 12.000, 37.500, 0.000, 47.111, 0.000, 29.111, 0.000, None, None, 0.000, 2.000
548.051347, 4947, 0.000, 0.000, 38.444, 14.667, None, None, None, None, 8.889, 36.000, 0.000, 0.000, 42.000, 0.000, 37.500, 0.000, 53.556, 22.667, 29.111, 1.333, None, None, 0.000, 33.333
548.145352, 4948, 0.000, 0.000, 32.444, 3.333, None, None, None, None, 1.111, 4.667, 0.000, 0.000, 36.000, 0.000, 37.500, 0.000, 53.556, 10.000, 29.111, 0.000, None, None, 0.000, 22.667
548.231357, 4949, 0.000, 0.000, 32.444, 3.333, None, None, None, None, 0.000, 4.667, 0.000, 0.000, 36.000, 0.000, 42.444, 0.000, 49.333, 0.000, 29.111, 0.000, None, None, 3.778, 0.000
548.318362, 4950, 0.000, 0.000, 25.556, 9.333, None, None, None, None, 0.000, 25.333, 0.000, 0.000, 32.000, 0.000, 42.444, 0.000, 49.333, 0.000, 29.111, 0.000, None, None, 3.778, 0.000
548.402367, 4951, 0.000, 0.000, 25.556, 0.000, None, None, None, None, 0.000, 25.333, 0.000, 0.000, 24.222, 0.000, 42.444, 0.000, 49.333, 30.000, 33.333, 0.000, None, None, 8.889, 0.000
548.492372, 4952, 0.000, 0.000, 18.667, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 24.222, 0.000, 42.444, 0.000, 49.333, 30.000, 33.333, 0.000, None, None, 8.889, 0.000
548.588378, 4953, 2.000, 0.000, 31.333, 10.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 24.222, 0.000, 42.444, 0.000, 53.778, 0.000, 33.333, 0.000, None, None, 8.889, 0.000
548.680383, 4954, 2.000, 0.000, 31.333, 17.333, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 24.222, 0.000, 42.444, 0.000, 62.444, 0.000, 39.333, 0.000, None, None, 8.889, 0.000
548.763388, 4955, 7.111, 0.000, 31.333, 0.000, None, None, None, None, 5.333, 0.000, 0.000, 0.000, 24.222, 0.000, 36.444, 0.000, 62.444, 0.000, 39.333, 0.000, None, None, 4.667, 0.000
548.852393, 4956, 7.111, 0.000, 31.333, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 18.444, 0.000, 28.444, 0.000, 67.111, 0.000, 46.444, 0.000, None, None, 0.222, 0.000
548.936398, 4957, 7.111, 0.000, 46.000, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 14.000, 0.000, 24.222, 0.000, 60.889, 0.000, 46.444, 0.000, None, None, 0.222, 11.333
549.035403, 4958, 7.111, 0.000, 38.222, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 9.111, 0.000, 24.222, 0.000, 54.444, 0.000, 38.889, 0.000, None, None, 0.000, 11.333
549.15241, 4959, 7.111, 0.000, 48.222, 2.667, None, None, None, None, 0.000, 44.000, 0.000, 0.000, 9.111, 0.000, 18.444, 0.000, 46.000, 0.000, 38.889, 0.000, None, None, 0.000, 0.000
549.241415, 4960, 0.000, 0.000, 48.222, 2.667, None, None, None, None, 0.000, 22.000, 0.000, 0.000, 9.111, 0.000, 22.889, 0.000, 46.000, 0.000, 38.889, 0.000, None, None, 0.000, 0.000
549.363422, 4961, 0.000, 0.000, 41.389, 0.000, None, None, None, None, 2.500, 0.000, 0.000, 0.000, 15.833, 0.000, 36.111, 0.000, 46.000, 36.000, 38.889, 0.000, None, None, 0.000, 10.667
549.445427, 4962, 0.000, 0.000, 36.389, 0.000, None, None, None, None, 2.500, 0.000, 0.000, 0.000, 15.833, 0.000, 36.111, 0.000, 46.000, 4.667, 38.889, 0.000, None, None, 0.000, 2.000
549.547433, 4963, 0.000, 0.000, 42.444, 0.000, None, None, 0.000, 17.333, 2.500, 0.000, 0.000, 0.000, 15.833, 0.000, 36.111, 0.000, 46.000, 0.000, 38.889, 0.000, None, None, 0.000, 2.000
549.665439, 4964, 0.000, 0.000, 42.444, 13.333, None, None, 0.000, 17.333, 14.722, 0.000, 0.000, 0.000, 11.111, 0.000, 36.111, 0.000, 46.000, 20.000, 25.278, 0.000, None, None, 0.000, 2.000
549.798447, 4965, 0.000, 6.667, 42.444, 29.333, None, None, 0.000, 0.000, 5.278, 0.000, 0.000, 0.000, 11.111, 0.000, 36.111, 0.000, 46.000, 8.000, 25.278, 0.000, None, None, 0.000, 0.000
549.901453, 4966, 0.000, 0.000, 47.778, 0.000, None, None, 0.000, 0.000, 5.278, 5.333, 0.000, 0.000, 11.111, 0.000, 36.111, 0.000, 54.444, 8.000, 25.278, 0.000, None, None, 0.000, 0.000
550.02546, 4967, 0.000, 0.000, 41.389, 0.000, None, None, 0.000, 1.333, 5.278, 38.667, 0.000, 0.000, 11.111, 0.000, 45.000, 0.000, 49.444, 0.000, 25.278, 0.000, None, None, 10.556, 0.000
550.144467, 4968, 0.000, 0.000, 41.389, 0.000, None, None, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 11.111, 0.000, 45.000, 0.000, 58.333, 28.000, 31.111, 0.000, None, None, 28.056, 0.000
550.255473, 4969, 0.000, 0.000, 41.389, 1.333, None, None, 0.000, 18.667, 0.000, 0.000, 0.000, 0.000, 16.389, 0.000, 40.556, 0.000, 58.333, 0.000, 40.000, 0.000, None, None, 33.611, 0.000
550.360479, 4970, 0.000, 0.000, 36.389, 9.333, None, None, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 10.556, 0.000, 30.556, 0.000, 58.333, 41.333, 45.556, 0.000, None, None, None, None
550.463485, 4971, 0.000, 0.000, 36.389, 16.000, None, None, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 18.333, 0.000, 22.500, 0.000, 58.333, 17.333, 35.833, 0.000, None, None, None, None
550.575491, 4972, 0.000, 0.000, 28.333, 0.000, None, None, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 18.333, 40.000, 22.500, 0.000, 50.556, 25.333, 30.278, 0.000, None, None, None, None
550.695498, 4973, 0.000, 0.000, 33.056, 0.000, None, None, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 18.333, 0.000, 16.667, 0.000, 50.556, 0.000, 19.444, 0.000, None, None, 0.000, 0.000
550.815505, 4974, 8.611, 0.000, 33.056, 53.333, None, None, 0.000, 30.667, 0.000, 0.000, 0.000, 0.000, 18.333, 0.000, 27.222, 0.000, 43.889, 1.333, 19.444, 17.333, None, None, None, None
550.926512, 4975, 8.611, 0.000, 25.278, 0.000, None, None, 0.000, 0.000, 0.000, 64.000, 0.000, 0.000, 4.722, 0.000, 27.222, 0.000, 39.444, 0.000, 24.444, 0.000, None, None, None, None
551.034518, 4976, 0.000, 0.000, 30.833, 0.000, None, None, None, None, 0.000, 44.000, 0.000, 0.000, 11.111, 0.000, 18.333, 0.000, 39.444, 0.000, 33.889, 0.000, None, None, None, None
551.110522, 4977, 9.444, 0.000, 30.833, 0.000, None, None, None, None, 0.278, 20.667, 0.000, 0.000, 11.111, 0.000, 24.444, 0.000, 46.944, 0.000, 33.889, 0.000, None, None, 30.000, 17.333
551.198527, 4978, 9.444, 0.000, 25.778, 0.000, None, None, None, None, 0.278, 0.000, 0.000, 0.000, 17.333, 0.000, 19.333, 0.000, 46.944, 0.000, 41.778, 0.000, None, None, 30.000, 0.000
551.312534, 4979, 9.444, 0.000, 25.778, 0.000, None, None, None, None, 0.278, 0.000, 0.000, 0.000, 25.556, 0.000, 19.333, 0.000, 46.944, 16.000, 32.222, 0.000, None, None, 25.185, 0.000
551.413539, 4980, 9.444, 0.000, 25.778, 9.333, None, None, None, None, 0.278, 0.000, 0.000, 0.000, 33.778, 0.000, 14.000, 0.000, 46.944, 0.000, 41.111, 12.000, None, None, 18.333, 18.667
551.524546, 4981, 9.444, 0.000, 17.500, 0.000, None, None, None, None, 0.278, 0.000, 0.000, 0.000, 33.778, 0.000, 14.000, 0.000, 46.944, 49.333, 41.111, 0.000, None, None, 7.778, 0.000
551.59955, 4982, 15.556, 0.000, 25.278, 0.000, None, None, None, None, 0.278, 7.333, 0.000, 0.000, 24.167, 0.000, 21.944, 0.000, 51.111, 26.667, 41.111, 0.000, None, None, None, None
551.685555, 4983, 8.222, 0.000, 25.278, 0.000, None, None, None, None, 0.278, 7.333, 0.000, 0.000, 24.167, 0.000, 21.944, 0.000, 51.111, 1.333, 32.889, 0.000, None, None, None, None
551.800562, 4984, 2.222, 0.000, 25.278, 0.000, None, None, None, None, 0.278, 0.000, 0.000, 0.000, 13.333, 0.000, 21.944, 0.000, 51.111, 0.000, 37.333, 0.000, None, None, None, None
551.917568, 4985, 7.111, 0.000, 29.333, 0.000, None, None, None, None, 0.000, 21.333, 0.000, 0.000, 6.889, 0.000, 21.944, 0.000, 42.889, 0.000, 24.889, 0.000, None, None, 16.667, 0.000
552.032575, 4986, 7.111, 0.000, 29.333, 0.000, None, None, None, None, 0.000, 9.333, 0.000, 18.667, 6.889, 0.000, 16.667, 0.000, 35.556, 0.000, 8.611, 0.000, None, None, 16.667, 0.000
552.143581, 4987, 14.722, 0.000, 42.778, 0.000, None, None, None, None, 3.056, 1.333, 0.000, 0.000, 16.111, 26.667, 16.667, 0.000, 25.833, 54.667, 8.611, 0.000, None, None, 9.630, 8.000
552.264588, 4988, 23.056, 0.000, 35.278, 8.000, None, None, None, None, 13.889, 0.000, 0.000, 0.000, 20.556, 0.000, 22.500, 0.000, 31.389, 36.000, 8.611, 0.000, None, None, 14.722, 0.000
552.375594, 4989, 16.111, 0.000, 40.000, 16.000, None, None, None, None, 13.889, 0.000, 0.000, 0.000, 33.611, 0.000, 18.056, 0.000, 31.389, 41.333, 16.944, 0.000, None, None, 14.722, 5.333
552.487601, 4990, 7.500, 0.000, 40.000, 0.000, None, None, None, None, 13.889, 0.000, 0.000, 0.000, 40.833, 4.000, 24.444, 0.000, 43.333, 48.000, 16.944, 21.333, None, None, 20.833, 0.000
552.595607, 4991, 13.333, 0.000, 30.278, 0.000, None, None, None, None, 13.889, 44.000, 0.000, 0.000, 40.833, 0.000, 24.444, 0.000, 53.889, 10.667, 33.333, 0.000, None, None, 25.000, 0.000
552.708613, 4992, 8.889, 0.000, 36.667, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 23.056, 0.000, 24.444, 0.000, 53.889, 0.000, 24.167, 25.333, None, None, 20.000, 0.000
552.82862, 4993, 8.889, 0.000, 36.667, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 13.056, 0.000, 24.444, 0.000, 53.889, 0.000, 19.167, 25.333, None, None, 20.000, 0.000
552.940627, 4994, 13.333, 0.000, 36.667, 0.000, None, None, None, None, 0.000, 18.667, 0.000, 0.000, 13.056, 0.000, 24.444, 0.000, 53.889, 0.000, 26.667, 30.667, None, None, 11.667, 8.000
553.056633, 4995, 3.611, 0.000, 41.389, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 8.611, 10.667, 24.444, 0.000, 53.889, 0.000, 16.389, 0.000, None, None, 11.667, 0.000
553.137638, 4996, 3.611, 0.000, 41.389, 0.000, None, None, None, None, 0.000, 0.000, 0.000, 0.000, 20.000, 0.000, 16.111, 0.000, 43.889, 8.667, 21.389, 0.000, None, None, 11.667, 0.000
