Time,Performer_Hat/Movement,Performer_Hat/isLookingAt,Performer_Hat/isBeingLookedAtByPerformer,Performer_Hat/isBeingLookedAtByAudienceMember,Performer_Hat/isLookingAtVPScreen,Audience_01_Hat/Movement,Audience_01_Hat/isLookingAt,Audience_01_Hat/isBeingLookedAtByPerformer,Audience_01_Hat/isBeingLookedAtByAudienceMember,Audience_01_Hat/isLookingAtVPScreen,Audience_02/Movement,Audience_02/isLookingAt,Audience_02/isBeingLookedAtByPerformer,Audience_02/isBeingLookedAtByAudienceMember,Audience_02/isLookingAtVPScreen,Audience_03_Hat/Movement,Audience_03_Hat/isLookingAt,Audience_03_Hat/isBeingLookedAtByPerformer,Audience_03_Hat/isBeingLookedAtByAudienceMember,Audience_03_Hat/isLookingAtVPScreen,Audience_06_Hat/Movement,Audience_06_Hat/isLookingAt,Audience_06_Hat/isBeingLookedAtByPerformer,Audience_06_Hat/isBeingLookedAtByAudienceMember,Audience_06_Hat/isLookingAtVPScreen,Audience_07_Hat/Movement,Audience_07_Hat/isLookingAt,Audience_07_Hat/isBeingLookedAtByPerformer,Audience_07_Hat/isBeingLookedAtByAudienceMember,Audience_07_Hat/isLookingAtVPScreen,Audience_08_Hat/Movement,Audience_08_Hat/isLookingAt,Audience_08_Hat/isBeingLookedAtByPerformer,Audience_08_Hat/isBeingLookedAtByAudienceMember,Audience_08_Hat/isLookingAtVPScreen,Audience_09_Hat/Movement,Audience_09_Hat/isLookingAt,Audience_09_Hat/isBeingLookedAtByPerformer,Audience_09_Hat/isBeingLookedAtByAudienceMember,Audience_09_Hat/isLookingAtVPScreen,Audience_10_Hat/Movement,Audience_10_Hat/isLookingAt,Audience_10_Hat/isBeingLookedAtByPerformer,Audience_10_Hat/isBeingLookedAtByAudienceMember,Audience_10_Hat/isLookingAtVPScreen,Audience_11_Hat/Movement,Audience_11_Hat/isLookingAt,Audience_11_Hat/isBeingLookedAtByPerformer,Audience_11_Hat/isBeingLookedAtByAudienceMember,Audience_11_Hat/isLookingAtVPScreen
473.6,1.7886,2,0,1,1,0.55019,1,0,0,0,0.22862,1,2,1,0,1.8171,1,2,1,1,0.10433,2,2,1,0,1.2146,2,2,1,1,0.37351,1,0,0,0,0.56379,2,0,0,0,0.40601,2,2,0,0,1.1603,2,1,0,0
473.7,1.7342,2,0,1,1,0.084979,1,0,0,0,0.14911,1,2,1,0,1.9148,1,2,1,1,0.15127,2,2,1,0,1.0043,2,2,1,1,0.18837,1,0,0,0,0.47536,2,0,0,0,0.46797,2,2,0,0,0.67465,2,1,0,0
473.8,2.42,2,0,1,1,0.4065,1,0,0,0,0.13156,1,0,1,0,2.4045,3,1,1,1,0.23928,2,0,1,0,0.48468,2,2,1,1,0.0857,1,0,0,0,0.25217,2,0,0,0,0.10717,2,0,0,0,1.1259,2,1,0,0
473.9,1.7722,2,0,1,1,0.16589,1,0,0,0,0.15974,1,0,1,0,1.8849,3,1,1,1,0.40423,2,0,1,0,0.62356,2,2,1,0,0.10981,1,0,0,0,0.42571,2,0,0,0,0.10431,2,0,0,0,0.66481,2,1,0,0
474,2.6408,2,0,1,1,0.30529,1,0,0,0,0.25776,1,0,1,0,0.52696,3,1,1,1,0.34274,2,0,1,0,1.3747,2,1,1,0,0.20931,1,0,0,0,0.44464,2,0,0,0,0.16908,2,0,0,0,0.35635,2,1,0,0
474.1,2.6676,2,0,1,1,0.50589,1,0,0,0,0.33155,1,0,1,0,1.7206,3,1,1,1,0.27932,2,0,1,0,1.4434,2,1,1,0,0.26399,1,0,0,0,0.41141,2,0,0,0,0.31984,2,0,0,0,0.54702,2,1,0,0
474.2,2.9097,2,0,1,1,0.26597,1,0,0,0,0.2946,1,0,1,0,3.7546,1,2,1,1,0.36381,2,0,1,0,0.5265,2,1,1,0,0.1827,1,0,0,0,0.12512,2,0,0,0,0.31905,2,0,0,0,0.55094,2,1,0,0
474.3,3.19,2,0,1,1,0.12768,1,0,0,0,0.24076,1,0,1,0,2.664,1,2,1,1,1.1253,2,0,1,0,0.59575,2,1,1,0,0.14749,1,0,0,0,0.18635,2,0,0,0,0.32563,2,0,0,0,0.52269,2,1,0,0
474.4,3.1572,2,0,1,1,0.31492,1,0,0,0,0.21802,1,0,1,0,1.9687,1,2,1,1,0.22867,2,0,1,0,0.70549,2,1,1,0,0.27995,1,0,0,0,0.61144,2,0,0,0,0.26946,2,0,0,0,0.80515,2,1,0,0
474.5,2.7666,2,0,1,1,0.26217,1,0,0,0,0.23749,1,0,1,0,1.0352,1,2,1,1,0.65471,2,0,1,0,0.43673,2,1,1,0,0.23899,1,0,0,0,0.77927,2,0,0,0,0.38794,2,0,0,0,0.56909,2,0,0,0
474.6,2.2549,2,0,1,1,0.2603,1,0,0,0,0.098697,1,0,1,0,0.63115,1,2,1,1,0.88979,2,0,1,0,0.38365,2,1,1,0,0.24408,1,0,0,0,0.41507,2,0,0,0,0.3702,2,0,0,0,0.72343,2,0,0,0
474.7,3.0895,2,0,1,1,0.24515,1,0,0,0,0.15314,1,0,1,0,0.30958,1,2,1,1,0.35583,2,0,1,0,0.50938,2,1,1,0,0.25227,1,0,0,0,0.58475,2,0,0,0,0.30891,2,0,0,0,0.28952,2,0,0,0
474.8,2.3303,2,0,1,1,0.12042,1,0,0,0,0.13729,1,0,1,0,0.29487,1,2,1,1,0.33864,2,0,1,0,0.56263,2,0,1,0,0.13306,1,0,0,0,0.58598,2,0,0,0,0.27002,2,0,0,0,0.79773,2,0,0,0
474.9,2.0512,2,0,1,1,0.21271,1,0,0,0,0.18043,1,0,1,0,0.19411,1,2,1,1,0.21019,2,0,1,0,0.54137,2,0,1,0,0.18219,1,0,0,0,0.31928,2,0,0,0,0.19789,2,0,0,0,0.50355,2,0,0,0
475,1.8853,2,0,1,1,0.26437,1,0,0,0,0.21996,1,0,1,0,0.16942,1,2,1,1,0.43425,2,0,1,0,0.47102,2,0,1,0,0.10018,1,0,0,0,0.28381,2,0,0,0,0.22601,2,0,0,0,1.4861,2,0,0,0
475.1,1.9378,2,0,1,1,0.052275,1,0,0,0,0.15112,1,0,1,0,0.15683,1,2,1,1,0.37269,2,0,1,0,0.61478,2,0,1,0,0.087703,1,0,0,0,0.28878,2,0,0,0,0.42969,2,0,0,0,0.5171,2,0,0,0
475.2,3.2613,2,0,1,1,0.1139,1,0,0,0,0.17995,1,2,1,0,0.11388,1,2,1,1,0.4153,2,0,1,0,0.57935,2,0,1,0,0.145,1,0,0,0,0.092579,2,0,0,0,0.47627,2,0,0,0,0.5002,2,0,0,0
475.3,4.2005,2,0,1,1,0.032561,1,0,0,0,0.28263,1,2,1,0,0.084787,1,2,1,1,0.10591,2,1,1,0,0.58547,2,0,1,0,0.076065,1,0,0,0,0.23833,2,0,0,0,0.41903,2,0,0,0,0.26862,2,0,0,0
475.4,4.6254,2,0,1,1,0.24495,1,0,0,0,0.44945,1,2,1,0,0.12014,1,0,1,1,0.25401,2,1,1,0,0.30733,2,0,1,0,0.044941,1,0,0,0,0.14014,2,0,0,0,0.13378,2,2,0,0,0.19344,2,0,0,0
475.5,4.7108,2,0,1,1,0.21985,1,0,0,0,0.36894,1,2,1,0,0.28702,1,0,1,1,1.6554,2,1,1,0,0.41488,2,0,1,0,0.28659,1,0,0,0,0.17995,2,1,0,0,0.064006,2,2,0,0,0.25768,2,0,0,0
475.6,3.9773,2,0,1,1,0.90164,1,0,0,0,0.25332,1,2,1,0,0.31783,1,0,1,1,4.6576,2,1,1,0,0.20718,2,0,1,0,0.12817,1,0,0,0,0.16464,2,1,0,0,0.14423,2,0,0,0,0.44348,2,0,0,0
475.7,5.7396,2,0,1,1,0.13642,1,0,0,0,0.34476,1,2,1,0,0.22589,1,0,1,1,9.5583,2,1,1,0,0.31486,2,0,1,0,0.14286,1,0,0,0,0.1303,2,0,0,0,0.2118,2,0,0,0,0.082986,2,0,0,0
475.8,2.3923,2,0,1,1,0.74338,1,0,0,0,0.22782,1,2,1,0,0.17269,1,0,1,1,8.4715,2,1,1,0,0.1357,2,0,1,0,0.18786,1,0,0,0,0.18862,2,0,0,0,0.28141,2,0,0,0,0.18425,2,0,0,0
475.9,3.4038,2,0,1,1,0.12874,0,0,0,0,0.11541,1,2,1,0,0.24254,1,0,1,1,5.8271,2,1,1,0,0.30134,2,0,1,0,0.38079,1,0,0,0,0.16032,2,0,0,0,0.18337,2,0,0,0,0.18157,2,0,0,0
476,2.096,2,0,1,1,0.41411,0,0,0,0,0.10549,1,2,1,0,0.050895,1,0,1,1,4.0003,2,1,1,0,0.39037,2,0,1,0,0.17384,1,0,0,0,0.20242,2,1,0,0,0.248,1,0,0,0,0.12639,2,0,0,0
476.1,1.9285,2,0,1,1,0.19149,0,0,0,0,0.085514,1,2,1,0,0.17973,1,0,1,1,3.9589,2,1,1,0,0.6266,2,0,1,0,0.401,1,0,0,0,0.06416,2,0,0,0,0.15291,1,0,0,0,0.14372,2,0,0,0
476.2,5.6525,2,0,1,1,0.2174,0,0,0,0,0.095046,1,2,1,0,0.11474,1,2,1,1,3.6942,2,1,1,0,0.38729,2,0,1,0,0.5662,1,0,0,0,0.10586,2,0,0,0,0.23605,1,2,0,0,0.21513,2,0,0,0
476.3,3.3537,2,0,1,1,0.3174,0,0,0,0,0.27327,1,0,1,0,0.29485,1,0,1,1,2.8268,2,0,1,0,0.4464,2,1,1,0,0.14362,1,0,0,0,0.16845,2,0,0,0,0.32651,1,2,0,0,0.24121,2,0,0,0
476.4,1.1648,2,0,1,1,0.11249,0,0,0,0,0.14396,1,2,1,0,0.077612,1,2,1,1,2.9801,2,1,1,0,0.42027,2,1,1,0,0.23309,1,0,0,0,0.034823,2,0,0,0,0.28738,1,2,0,0,0.21848,2,1,0,0
476.5,1.2317,2,0,1,1,0.29693,0,0,0,0,0.088182,1,2,1,0,0.063317,1,2,1,1,3.0047,2,1,1,0,0.35334,2,1,1,0,0.27228,1,0,0,0,0.10149,2,0,0,0,0.31063,1,2,0,0,0.13335,2,1,0,0
476.6,1.0279,2,0,1,1,0.34458,0,0,0,0,0.060024,1,2,1,0,0.21876,1,2,1,1,1.3314,2,1,1,0,0.52028,2,1,1,0,0.33375,1,0,0,0,0.077805,2,0,0,0,0.25301,1,2,0,0,0.13781,2,1,0,0
476.7,1.7782,2,0,1,1,0.042752,0,0,0,0,0.16924,1,2,1,0,0.41677,1,2,1,1,0.50141,2,1,1,0,0.59094,2,1,1,0,0.14846,1,0,0,0,0.31577,2,0,0,0,0.21785,1,2,0,0,0.19186,2,1,0,0
476.8,3.2352,2,0,1,1,0.12245,0,0,0,0,0.24103,1,2,1,0,0.32261,1,2,1,1,2.0206,2,1,1,0,0.75093,2,1,1,0,0.33027,1,0,0,0,0.20478,2,0,0,0,0.21445,1,0,0,0,0.18608,2,0,0,0
476.9,1.0674,2,0,1,1,0.083902,0,0,0,0,0.050652,1,2,1,0,0.28137,1,2,1,1,4.4895,2,1,1,0,0.63866,2,1,1,0,0.36948,1,0,0,0,0.11184,2,0,0,0,0.17331,1,0,0,0,0.14517,2,0,0,0
477,2.479,2,0,1,1,0.046812,0,0,0,0,0.079662,1,0,1,0,0.15892,1,2,1,1,5.7839,2,1,1,0,0.19857,2,1,1,0,0.543,1,0,0,0,0.15751,2,0,0,0,0.071677,1,0,0,0,0.19968,2,1,0,0
477.1,2.8162,2,0,1,1,0.097904,0,0,0,0,0.048121,1,0,1,0,0.10973,1,2,1,1,4.7619,2,1,1,0,0.37879,2,1,1,0,0.57669,1,0,0,0,0.12891,2,0,0,0,0.095455,1,2,0,0,0.25637,2,1,0,0
477.2,1.679,2,0,1,1,0.12231,0,0,0,0,0.099456,1,0,1,0,0.12664,1,2,1,1,4.3621,2,0,1,0,0.27468,2,1,1,0,0.49046,1,0,0,0,0.13398,2,0,0,0,0.35501,1,0,0,0,0.48013,2,1,0,0
477.3,0.62607,2,0,1,1,0.17182,0,0,0,0,0.15476,1,0,1,0,0.07431,1,2,1,1,4.6931,2,0,1,1,0.5117,2,1,1,0,0.12205,1,0,0,0,0.25397,2,0,0,0,0.51394,2,0,0,0,0.31791,2,1,0,0
477.4,0.43599,2,0,1,1,0.17151,0,0,0,0,0.06866,1,0,1,0,0.17784,1,2,1,1,3.1854,2,0,1,1,0.4595,2,1,1,0,0.099369,1,0,0,0,0.31127,2,0,0,0,0.56466,2,0,0,0,0.39545,2,1,0,0
477.5,0.31558,2,0,1,1,0.11271,0,0,0,0,0.086809,1,0,1,0,0.2016,1,2,1,1,2.9883,2,0,1,1,0.21777,2,1,1,0,0.20763,1,0,0,0,0.35983,2,0,0,0,0.44722,2,0,0,0,0.5254,2,1,0,0
477.6,0.27655,2,0,1,1,0.098037,0,0,0,0,0.017674,1,0,1,0,0.25416,1,2,1,1,3.5779,2,0,1,1,0.56322,2,1,1,0,0.22698,1,0,0,0,0.18813,2,0,0,0,0.45458,2,0,0,0,0.25268,2,1,0,0
477.7,0.41982,2,0,1,1,0.08158,0,0,0,0,0.03844,1,0,1,0,0.24415,1,2,1,1,2.6959,2,0,1,1,0.33184,2,1,1,0,0.17527,1,0,0,0,0.079239,2,0,0,0,0.47293,2,0,0,0,0.076579,2,1,0,0
477.8,0.21756,2,0,1,1,0.059192,0,0,0,0,0.067952,1,0,1,0,0.17321,1,2,1,1,1.7678,1,0,1,1,0.67666,2,1,1,0,0.12535,1,0,0,0,0.1908,2,0,0,0,0.69273,2,0,0,0,0.10449,2,1,0,0
477.9,0.30666,2,0,1,1,0.088233,0,0,0,0,0.061271,1,0,1,0,0.12395,1,2,1,1,0.81316,1,0,1,1,0.35124,2,1,1,0,0.1046,1,0,0,0,0.42533,2,0,0,0,0.57216,2,0,0,0,0.12899,2,1,0,0
478,0.83423,2,0,1,1,0.23527,0,0,0,0,0.074318,1,0,1,0,0.25697,1,2,1,1,1.3531,1,0,1,1,0.87869,2,1,1,0,0.12471,1,0,0,0,0.40288,2,0,0,0,0.5858,2,0,0,0,0.13464,2,1,0,0
478.1,0.87084,2,0,1,1,0.1051,0,0,0,0,0.034146,1,0,1,0,0.10097,1,2,1,1,0.29336,1,0,1,1,0.4264,2,1,1,0,0.084692,1,0,0,0,0.34698,2,0,0,0,0.54236,2,0,0,0,0.058137,2,1,0,0
478.2,0.85361,2,0,1,1,0.15605,0,0,0,0,0.034696,1,0,1,0,0.3012,1,2,1,1,0.43946,1,0,1,1,0.41613,2,1,1,0,0.1147,1,0,0,0,0.32119,2,0,0,0,0.29671,2,0,0,0,0.056947,2,1,0,0
478.3,0.78741,2,0,1,1,0.111,0,0,0,0,0.041994,1,0,1,0,0.1804,1,2,1,1,0.27384,1,0,1,1,0.71438,2,1,1,0,0.17142,1,0,0,0,0.34746,2,0,0,0,0.43341,2,0,0,0,0.041818,2,1,0,0
478.4,0.72944,2,0,1,1,0.029626,0,0,0,0,0.046423,1,0,1,0,0.064309,1,2,1,1,0.66955,1,0,1,1,0.46099,2,1,1,0,0.17288,1,0,0,0,0.24126,2,0,0,0,0.18062,2,0,0,0,0.14005,2,1,0,0
478.5,0.66228,2,0,1,1,0.021617,0,0,0,0,0.036119,1,0,1,0,0.24365,1,2,1,1,0.71712,1,0,1,1,0.69273,2,1,1,0,0.092192,1,0,0,0,0.10476,2,0,0,0,0.043037,2,0,0,0,0.41118,2,1,0,0
478.6,0.54629,2,0,1,1,0.061783,0,0,0,0,0.041885,1,0,1,0,0.26154,1,2,1,1,0.7948,1,0,1,0,0.78156,2,1,1,0,0.27805,1,0,0,0,0.16156,2,0,0,0,0.30348,2,0,0,0,0.82607,2,1,0,0
478.7,0.54547,2,0,1,1,0.058553,0,0,0,0,0.019742,1,0,1,0,0.09117,1,2,1,1,0.95611,1,0,1,0,0.44838,2,1,1,0,0.16086,1,0,0,0,0.12089,2,0,0,0,0.8016,2,0,0,0,0.96665,2,1,0,0
478.8,0.38632,2,0,1,1,0.030352,0,0,0,0,0.061804,1,0,1,0,0.02928,1,2,1,1,1.0377,2,0,1,0,0.42332,2,1,1,0,0.24903,1,0,0,0,0.13797,2,0,0,0,0.62999,2,0,0,0,0.8287,2,1,0,0
478.9,0.16998,2,0,1,1,0.028587,0,0,0,0,0.045967,1,0,1,0,0.035989,1,2,1,1,0.80856,2,0,1,0,0.60192,2,1,1,0,0.12537,1,0,0,0,0.15817,2,0,0,0,0.72282,2,0,0,0,0.77467,2,1,0,0
479,0.21195,2,0,1,1,0.029632,0,0,0,0,0.025197,1,0,1,0,0.037413,1,2,1,1,0.70058,2,0,1,0,0.63466,2,1,1,0,0.14901,1,0,0,0,0.12019,2,0,0,0,0.72886,2,0,0,0,0.86906,2,1,0,0
479.1,0.20572,2,0,1,1,0.01369,0,0,0,0,0.038279,1,0,1,0,0.07232,1,2,1,1,0.48597,2,0,1,0,0.24311,2,1,1,0,0.129,1,0,0,0,0.21245,2,0,0,0,0.60427,2,0,1,0,1.7899,2,1,0,0
479.2,0.15877,2,0,1,1,0.076787,0,0,0,0,0.021632,1,0,1,0,0.10527,1,2,1,1,0.61914,2,0,1,0,1.0231,2,1,1,0,0.1328,1,0,0,0,0.31223,2,0,0,0,0.41751,2,0,1,0,0.99131,2,1,0,0
479.3,0.87201,2,0,1,1,0.053254,0,0,0,0,0.046633,1,0,1,0,0.13635,1,2,1,1,0.43972,2,2,1,0,0.50887,2,1,1,0,0.24129,1,0,0,0,0.30277,2,0,0,0,0.50718,2,0,1,0,0.19179,2,1,0,0
479.4,2.6057,2,0,1,1,0.0062056,0,0,0,0,0.016361,1,2,1,0,0.13202,1,2,1,1,0.7228,2,2,1,0,0.67868,2,1,1,0,0.38074,1,0,0,0,0.25857,2,0,0,0,0.3489,2,2,1,0,0.35789,2,0,0,0
479.5,2.1538,2,0,1,1,0.095036,0,0,0,0,0.056584,1,2,1,0,0.070455,1,0,1,1,0.64099,2,2,1,0,0.57458,2,0,1,0,0.4743,1,0,0,0,0.15664,2,1,0,0,0.33793,2,2,1,0,0.3784,2,0,0,0
479.6,1.3166,2,0,1,1,0.055891,0,0,0,0,0.050638,1,2,1,0,0.060004,1,0,1,1,0.48973,2,2,1,0,0.27269,2,0,1,0,0.31982,1,0,0,0,0.11063,2,1,0,0,0.32787,2,2,0,0,0.28976,2,0,0,0
479.7,0.79875,2,0,1,1,0.01922,0,0,0,0,0.032796,1,2,1,0,0.037845,1,0,1,1,0.54744,2,2,1,0,0.21915,2,0,1,0,0.1116,1,0,0,0,0.14641,2,1,0,0,0.3558,2,2,0,0,0.3164,2,0,0,0
479.8,2.2502,2,0,1,1,0.037227,0,0,0,0,0.041588,1,2,1,0,0.060546,1,0,1,1,0.70616,2,2,1,0,0.58758,2,0,1,0,0.1081,1,0,0,0,0.12182,2,0,0,0,0.10143,2,0,0,0,0.3082,2,0,0,0
479.9,1.8273,2,0,1,1,0.051049,0,0,0,0,0.088274,1,2,1,0,0.088739,1,0,1,1,0.73127,2,2,1,0,0.59499,2,0,1,0,0.18567,1,0,0,0,0.15341,2,1,0,0,0.040675,2,0,0,0,0.1912,2,0,0,0
480,0.74504,2,0,1,1,0.048999,0,0,0,0,0.18361,1,2,1,0,0.077428,1,0,1,1,0.75112,2,2,1,0,0.35477,2,0,1,0,0.3437,1,0,0,0,0.12195,2,1,0,0,0.084312,2,0,0,0,0.17706,2,0,0,0
480.1,0.35121,2,0,1,1,0.062496,0,0,0,0,0.14268,1,2,1,0,0.10114,1,0,1,1,0.59769,2,2,1,0,0.65437,2,0,1,0,0.24974,1,0,0,0,0.097654,2,1,0,0,0.11038,2,0,0,0,0.079069,2,0,0,0
480.2,0.38391,2,0,1,1,0.087572,0,0,0,0,0.054396,1,2,1,0,0.032498,1,0,1,1,0.55297,2,2,1,0,0.15901,2,0,1,0,0.22287,1,0,0,0,0.085751,2,1,0,0,0.28817,2,0,0,0,0.045639,2,0,0,0
480.3,0.50245,2,0,1,1,0.043566,0,0,0,0,0.056707,1,2,1,0,0.024573,1,0,1,1,0.49391,2,2,1,0,0.20971,2,0,1,0,0.071533,1,0,0,0,0.098731,2,1,0,0,0.090995,2,0,0,0,0.077003,2,0,0,0
480.4,0.17856,2,0,1,1,0.097046,0,0,0,0,0.015711,1,2,1,0,0.044014,1,0,1,1,0.5993,2,2,1,0,0.10163,2,0,1,0,0.12349,1,0,0,0,0.082088,2,1,0,0,0.082079,2,0,0,0,0.049706,2,0,0,0
480.5,0.41709,2,0,1,1,0.069199,0,0,0,0,0.032314,1,2,1,0,0.036305,1,0,1,1,0.58986,2,2,1,0,0.17981,2,0,1,0,0.16013,1,0,0,0,0.047611,2,1,0,0,0.096386,2,0,0,0,0.059213,2,0,0,0
480.6,0.22756,2,0,1,1,0.045349,0,0,0,0,0.046409,1,2,1,0,0.046777,1,0,1,1,0.34905,2,2,1,0,0.13299,2,0,1,0,0.041867,1,0,0,0,0.13177,2,1,0,0,0.12173,2,0,0,0,0.062299,2,0,0,0
480.7,0.11226,2,0,1,1,0.048919,0,0,0,0,0.019089,1,2,1,0,0.069032,1,0,1,1,0.35711,2,2,1,0,0.066244,2,0,1,0,0.08607,1,0,0,0,0.085249,2,1,0,0,0.14441,2,0,0,0,0.1499,2,0,0,0
480.8,0.18485,2,0,1,1,0.13218,0,0,0,0,0.047019,1,2,1,0,0.052469,1,0,1,1,0.12325,2,2,1,0,0.103,2,0,1,0,0.10797,1,0,0,0,0.067619,2,1,0,0,0.10356,2,0,0,0,0.64742,2,0,0,0
480.9,0.30529,2,0,1,1,0.18449,0,0,0,0,0.020061,1,2,1,0,0.068388,1,0,1,1,0.28043,2,2,1,0,0.11868,2,0,1,0,0.052212,1,0,0,0,0.070031,2,1,0,0,0.037605,2,0,0,0,1.0658,2,0,0,0
481,0.38929,2,0,1,1,0.10415,0,0,0,0,0.087744,1,2,1,0,0.040837,1,0,1,1,0.39347,2,2,1,0,0.16423,2,0,1,0,0.076337,1,0,0,0,0.060064,2,1,0,0,0.07062,2,0,0,0,0.6056,2,0,0,0
481.1,0.32573,2,0,1,1,0.027722,0,0,0,0,0.048596,1,2,1,0,0.072183,1,0,1,1,0.34042,2,2,1,0,0.19653,2,0,1,0,0.03991,1,0,0,0,0.080917,2,1,0,0,0.11423,2,0,0,0,0.45388,2,0,0,0
481.2,0.26151,2,0,1,1,0.039192,0,0,0,0,0.036086,1,2,1,0,0.012279,1,0,1,1,0.48723,2,2,1,0,0.23563,2,0,1,0,0.10768,1,0,0,0,0.055311,2,1,0,0,0.057124,2,0,0,0,0.24551,2,0,0,0
481.3,0.18109,2,0,1,1,0.049968,0,0,0,0,0.02104,1,2,1,0,0.0234,1,0,1,1,0.8342,2,2,1,0,0.20761,2,0,1,0,0.092955,1,0,0,0,0.059819,2,0,0,0,0.061165,2,0,0,0,0.2636,2,0,0,0
481.4,0.090771,2,0,1,1,0.08949,0,0,0,0,0.025991,1,2,1,0,0.032911,1,0,1,1,0.69478,1,2,1,0,0.15158,2,0,1,0,0.18087,1,0,0,0,0.1248,2,0,0,0,0.10515,2,0,0,0,0.35675,2,0,0,0
481.5,0.10885,2,0,1,1,0.055955,0,0,0,0,0.04425,1,2,1,0,0.035131,1,0,1,1,0.48689,1,2,1,0,0.059819,2,0,1,0,0.051143,1,0,0,0,0.074546,2,0,0,0,0.11723,2,0,0,0,0.52235,2,0,0,0
481.6,0.064028,2,0,1,1,0.063546,0,0,0,0,0.051683,1,2,1,0,0.053854,1,0,1,1,0.92172,1,2,1,0,0.0812,2,0,1,0,0.046241,1,0,0,0,0.04297,2,0,0,0,0.11673,2,0,0,0,0.57114,2,0,0,0
481.7,0.066739,2,0,1,1,0.023531,0,0,0,0,0.043928,1,2,1,0,0.069191,1,0,1,1,0.78509,1,2,1,0,0.026391,2,0,1,0,0.054803,1,0,0,0,0.06673,2,0,0,0,0.092365,2,0,0,0,0.43146,2,0,0,0
481.8,0.3602,2,0,1,1,0.088214,0,0,0,0,0.037371,1,2,1,0,0.054548,1,0,1,1,0.4971,1,2,1,0,0.013798,2,0,1,0,0.034753,1,0,0,0,0.10661,2,0,0,0,0.052,2,0,0,0,0.25818,2,0,0,0
481.9,2.7066,2,0,1,1,0.050501,0,0,0,0,0.044759,1,2,1,0,0.090351,1,0,1,1,0.62012,1,2,1,0,0.031454,2,0,1,0,0.073067,1,0,0,0,0.060271,2,0,0,0,0.13335,2,0,0,0,0.77977,2,0,0,0
482,0.93755,2,0,1,1,0.06357,0,0,0,0,0.023637,1,2,1,0,0.043874,1,0,1,1,0.87168,1,2,1,0,0.11546,2,0,1,0,0.044516,1,0,0,0,0.11296,2,0,0,0,0.086494,2,0,0,0,1.7726,2,0,0,0
482.1,0.28315,2,0,1,1,0.018476,0,0,0,0,0.05673,1,2,1,0,0.084746,1,0,1,1,0.42943,1,2,1,0,0.08556,2,0,1,0,0.027751,1,0,0,0,0.081946,2,1,0,0,0.087326,2,0,0,0,0.747,2,0,0,0
482.2,1.3099,2,0,1,1,0.058011,0,0,0,0,0.082735,1,2,1,0,0.067929,1,0,1,1,0.44886,2,0,1,0,0.12863,2,0,1,0,0.0575,1,0,0,0,0.079258,2,0,0,0,0.079047,2,0,0,0,0.459,2,0,0,0
482.3,0.97613,2,0,1,1,0.056063,0,0,0,0,0.015035,1,2,1,0,0.056524,1,0,1,1,0.32387,2,2,1,0,0.15783,2,0,1,0,0.10656,1,0,0,0,0.057283,2,0,0,0,0.095198,2,0,0,0,0.42494,2,0,0,0
482.4,0.44446,2,0,1,1,0.063291,0,0,0,0,0.096107,1,2,1,0,0.039588,1,0,1,1,0.52731,2,2,1,0,0.070579,2,0,1,0,0.076444,1,0,0,0,0.068058,2,0,0,0,0.065987,2,0,0,0,0.23254,2,0,0,0
482.5,2.5533,2,0,1,1,0.034597,0,0,0,0,0.063188,1,2,1,0,0.062425,1,0,1,1,1.0056,1,2,1,0,0.046547,2,0,1,0,0.063598,1,0,0,0,0.092426,2,0,0,0,0.076472,2,0,0,0,0.23684,2,0,0,0
482.6,2.1083,2,0,1,1,0.068018,0,0,0,0,0.021563,1,2,1,0,0.037829,1,2,1,1,1.6462,2,2,1,0,0.032591,2,0,1,0,0.017457,1,0,0,0,0.065726,2,0,0,0,0.062601,2,2,0,0,0.11068,2,0,0,0
482.7,1.1704,2,0,1,1,0.072952,0,0,0,0,0.022413,1,2,1,0,0.035431,1,2,1,1,1.7499,2,2,1,0,0.079173,2,0,1,0,0.06176,1,0,0,0,0.084975,2,0,0,0,0.088476,2,0,0,0,0.10694,2,0,0,0
482.8,1.3021,2,0,1,1,0.015093,0,0,0,0,0.067426,1,2,1,0,0.15241,1,2,1,1,1.9486,2,2,1,0,0.18958,2,1,1,0,0.063278,1,0,0,0,0.036463,2,0,0,0,0.11593,2,0,0,0,0.17895,2,0,0,0
482.9,0.4427,2,0,1,1,0.051213,0,0,0,0,0.088359,1,2,1,0,0.17662,1,2,1,1,1.542,1,2,1,0,0.041984,2,0,1,0,0.0443,1,0,0,0,0.12172,2,0,0,0,0.09057,2,0,0,0,0.33931,2,0,0,0
483,0.49357,2,0,1,1,0.072106,0,0,0,0,0.025703,1,2,1,0,0.040876,1,2,1,1,1.3015,2,2,1,0,0.041683,2,1,1,0,0.093507,1,0,0,0,0.070582,2,0,0,0,0.11061,2,0,0,0,0.30545,2,0,0,0
483.1,0.10202,2,0,1,1,0.034617,0,0,0,0,0.062995,1,2,1,1,0.044024,1,2,1,1,1.1204,2,2,1,0,0.21004,2,1,1,0,0.092023,1,0,0,0,0.052477,2,0,0,0,0.1316,2,0,0,0,0.19819,2,0,0,0
483.2,0.15241,2,0,1,1,0.04977,0,0,0,0,0.046348,1,2,1,1,0.10181,1,2,1,1,0.51311,2,2,1,0,0.032484,2,1,1,0,0.058831,1,0,0,0,0.042272,2,0,0,0,0.082963,2,0,0,0,0.15566,2,0,0,0
