Time,Performer_Hat/Movement,Performer_Hat/isLookingAt,Performer_Hat/isBeingLookedAtByPerformer,Performer_Hat/isBeingLookedAtByAudienceMember,Audience_01_Hat/Movement,Audience_01_Hat/isLookingAt,Audience_01_Hat/isBeingLookedAtByPerformer,Audience_01_Hat/isBeingLookedAtByAudienceMember,Audience_02/Movement,Audience_02/isLookingAt,Audience_02/isBeingLookedAtByPerformer,Audience_02/isBeingLookedAtByAudienceMember,Audience_03_Hat/Movement,Audience_03_Hat/isLookingAt,Audience_03_Hat/isBeingLookedAtByPerformer,Audience_03_Hat/isBeingLookedAtByAudienceMember,Audience_06_Hat/Movement,Audience_06_Hat/isLookingAt,Audience_06_Hat/isBeingLookedAtByPerformer,Audience_06_Hat/isBeingLookedAtByAudienceMember,Audience_07_Hat/Movement,Audience_07_Hat/isLookingAt,Audience_07_Hat/isBeingLookedAtByPerformer,Audience_07_Hat/isBeingLookedAtByAudienceMember,Audience_08_Hat/Movement,Audience_08_Hat/isLookingAt,Audience_08_Hat/isBeingLookedAtByPerformer,Audience_08_Hat/isBeingLookedAtByAudienceMember,Audience_09_Hat/Movement,Audience_09_Hat/isLookingAt,Audience_09_Hat/isBeingLookedAtByPerformer,Audience_09_Hat/isBeingLookedAtByAudienceMember,Audience_10_Hat/Movement,Audience_10_Hat/isLookingAt,Audience_10_Hat/isBeingLookedAtByPerformer,Audience_10_Hat/isBeingLookedAtByAudienceMember,Audience_11_Hat/Movement,Audience_11_Hat/isLookingAt,Audience_11_Hat/isBeingLookedAtByPerformer,Audience_11_Hat/isBeingLookedAtByAudienceMember
562.2,0.7598,2,0,1,0.02815,0,0,1,0.04307,1,0,1,0.10461,1,0,1,0.20066,2,0,1,0.42771,1,1,1,0.06874,1,0,0,0.039701,2,0,0,0.024422,1,1,0,0.062158,2,0,0
562.3,2.2147,2,0,1,0.044212,0,0,1,0.037389,1,0,1,0.086224,1,0,1,0.20858,2,0,1,0.45182,1,1,1,0.074848,1,0,0,0.056186,2,0,0,0.015066,1,1,0,0.17625,2,0,0
562.4,4.4136,2,0,1,0.012282,0,0,1,0.03981,1,0,1,0.12233,1,0,1,0.19522,2,0,1,0.37601,1,1,1,0.096889,1,0,0,0.13138,2,0,0,0.040988,1,1,0,0.1466,2,0,0
562.5,3.8139,2,0,1,0.036587,0,0,1,0.037212,1,0,1,0.049032,1,0,1,0.20844,2,0,1,0.18903,1,1,1,0.081354,1,0,0,0.029471,2,0,0,0.081477,1,1,0,0.24715,2,0,0
562.6,2.8264,2,0,1,0.033415,0,0,1,0.024665,1,0,1,0.038663,1,0,1,0.30331,2,0,1,0.40958,1,1,1,0.1001,1,0,0,0.038672,2,0,0,0.095451,1,1,0,0.39314,2,0,0
562.7,2.2399,2,0,1,0.049234,0,0,1,0.029234,1,0,1,0.049851,1,0,1,0.59561,2,0,1,0.26234,1,1,1,0.076546,1,0,0,0.029012,2,0,0,0.16051,1,1,0,0.19326,2,0,0
562.8,2.6863,2,0,1,0.088429,0,0,1,0.049678,1,0,1,0.045831,1,0,1,0.87147,2,0,1,0.10186,1,1,1,0.08114,1,0,0,0.050033,2,0,0,0.15708,1,1,0,0.16582,2,0,0
562.9,3.7455,2,0,1,0.1166,0,0,1,0.048912,0,0,1,0.10445,1,0,1,1.0461,2,0,1,0.19121,1,1,1,0.079436,1,0,0,0.080269,2,0,0,0.16238,1,1,0,0.05873,2,0,0
563,4.1074,2,0,1,0.13655,0,0,1,0.062007,0,0,1,0.095041,1,0,1,0.72246,2,0,1,0.32121,1,1,1,0.078633,1,0,0,0.11679,2,0,0,0.17241,1,1,0,0.10909,2,0,0
563.1,3.8995,2,0,1,0.19479,0,0,1,0.074326,0,0,1,0.89513,1,1,1,0.29827,2,0,1,0.24908,1,1,1,0.037871,1,0,0,0.056508,2,0,0,0.24716,1,1,0,0.090366,2,0,0
563.2,2.9993,2,0,1,0.12908,0,0,1,0.14422,0,0,1,1.4739,1,1,1,0.4958,2,0,1,0.071475,1,1,1,0.068008,1,0,0,0.096921,2,0,0,0.28548,1,1,0,0.050559,2,0,0
563.3,2.159,2,0,1,0.0096846,0,0,1,0.1295,0,0,1,0.9133,1,1,1,0.12095,2,0,1,0.083895,1,1,1,0.067919,1,0,0,0.07989,2,0,0,0.67301,1,1,0,0.13727,2,0,0
563.4,1.6628,2,0,1,0.039183,0,0,1,0.10763,0,0,1,0.56054,1,1,1,0.63128,2,0,1,0.1075,1,1,1,0.049161,1,0,0,0.16341,2,0,0,1.314,1,1,0,0.14117,2,0,0
563.5,1.4459,2,0,1,0.058593,0,0,1,0.14758,0,0,1,0.3319,1,1,1,0.25076,2,0,1,0.065886,1,1,1,0.048327,1,0,0,0.12012,2,0,0,1.6046,1,1,0,0.15599,2,0,0
563.6,1.8314,2,0,1,0.024426,0,0,1,0.10085,0,0,1,0.1758,1,1,1,0.26207,2,0,1,0.11759,1,1,1,0.085961,1,0,0,0.18022,2,0,0,1.4062,2,0,0,0.1271,2,0,0
563.7,2.5322,2,0,1,0.021925,0,0,1,0.083049,0,0,1,0.16147,1,1,1,0.15653,2,0,1,0.12128,1,1,1,0.10072,1,0,0,0.3209,2,0,0,1.1627,2,0,0,0.08832,2,0,0
563.8,3.0989,2,0,1,0.052877,0,0,1,0.071474,1,0,1,0.3542,1,1,1,0.22547,2,0,1,0.14203,1,1,1,0.033071,1,0,0,0.13521,2,0,0,1.0729,2,0,0,0.072019,2,0,0
563.9,3.5479,2,0,1,0.036999,0,0,1,0.015367,1,0,1,0.28573,1,1,1,1.0558,2,0,1,0.15646,1,1,1,0.056936,1,0,0,0.03813,2,0,0,1.0986,2,0,0,0.05393,2,0,0
564,3.2785,2,0,1,0.044877,0,0,1,0.052962,1,0,1,0.13599,1,1,1,0.59607,2,0,1,0.21017,1,1,1,0.041151,1,0,0,0.15418,2,0,0,0.88182,2,0,0,0.035681,2,0,0
564.1,2.2771,2,0,1,0.018868,0,0,1,0.047008,1,0,1,0.038888,1,1,1,0.099531,2,0,1,0.22207,1,1,1,0.031955,1,0,0,0.02461,2,0,0,0.54918,2,0,0,0.12447,2,0,0
564.2,1.278,2,0,1,0.039397,0,0,1,0.051251,1,0,1,0.16959,1,1,1,1.4978,1,0,1,0.20447,1,1,1,0.0384,1,0,0,0.055151,2,0,0,0.38068,2,0,0,0.10917,2,0,0
564.3,2.0876,2,0,1,0.038798,0,0,1,0.012444,1,0,1,0.13272,1,1,1,2.3962,1,1,1,0.15666,1,1,1,0.064839,1,0,0,0.054145,2,0,0,0.30468,2,0,0,0.025059,2,0,0
564.4,2.3304,2,0,1,0.060993,0,0,1,0.054537,1,0,1,0.094413,1,1,1,1.66,1,1,1,0.15928,1,1,1,0.046184,1,0,0,0.069006,2,0,0,0.14491,2,0,0,0.077025,2,0,0
564.5,2.6583,2,0,1,0.019962,0,0,1,0.076643,1,0,1,0.10743,1,1,1,0.86605,1,1,1,0.14386,1,1,1,0.04527,1,0,0,0.083468,2,0,0,0.19411,2,0,0,0.033065,2,0,0
564.6,4.5366,2,0,1,0.063585,0,0,1,0.046807,1,0,1,0.036597,1,1,1,0.4718,1,1,1,0.15373,1,1,1,0.060252,1,0,0,0.097209,2,0,0,0.3558,2,0,0,0.032763,2,0,0
564.7,3.6715,2,0,1,0.064983,0,0,1,0.015584,1,0,1,0.076626,1,1,1,0.38325,1,1,1,0.087294,1,1,1,0.039804,1,0,0,0.019563,2,0,0,0.29191,2,0,0,0.064738,2,0,0
564.8,3.6116,2,0,1,0.048257,0,0,1,0.024498,1,0,1,0.21366,1,1,1,0.19329,1,1,1,0.098524,1,1,1,0.087671,1,0,0,0.17297,2,0,0,0.61607,2,0,0,0.03974,2,0,0
564.9,4.026,2,0,1,0.034332,0,0,1,0.094533,1,0,1,0.17145,1,1,1,1.2592,1,1,1,0.15097,1,1,1,0.05546,1,0,0,0.093515,2,0,0,0.38917,2,0,0,0.030504,2,0,0
565,3.125,2,0,1,0.042728,0,0,1,0.095964,1,0,1,0.12501,1,1,1,1.1788,1,1,1,0.18058,1,1,1,0.047564,1,0,0,0.036877,2,0,0,0.23645,2,0,0,0.027509,2,0,0
565.1,2.0111,2,0,1,0.067494,0,0,1,0.045372,1,0,1,0.023802,1,1,1,0.55551,1,1,1,0.16624,1,1,1,0.090175,1,0,0,0.043303,2,0,0,0.19891,2,0,0,0.034151,2,0,0
565.2,1.8168,2,0,1,0.063443,0,0,1,0.089626,1,0,1,0.056181,1,1,1,0.48976,1,1,1,0.14623,1,1,1,0.039425,1,0,0,0.047372,2,0,0,0.18636,2,0,0,0.070571,2,0,0
565.3,1.6297,2,0,1,0.052742,0,0,1,0.024723,1,0,1,0.065597,1,1,1,0.43052,1,1,1,0.080758,1,1,1,0.040012,1,0,0,0.04391,2,0,0,0.18064,2,0,0,0.055128,2,0,0
565.4,1.3332,2,0,1,0.025166,0,0,1,0.030866,1,0,1,0.056913,1,1,1,0.28011,1,1,1,0.10226,1,1,1,0.022795,1,0,0,0.056644,2,0,0,0.12905,2,0,0,0.053372,2,0,0
565.5,0.57206,2,0,1,0.097757,0,0,1,0.056025,1,0,1,0.14678,1,1,1,0.16893,1,1,1,0.041785,1,1,1,0.050915,1,0,0,0.06355,2,0,0,0.09419,2,0,0,0.03152,2,0,0
565.6,2.3275,2,0,1,0.080835,0,0,1,0.087704,1,0,1,0.14397,1,1,1,0.11068,1,1,1,0.055411,1,1,1,0.079521,1,0,0,0.065278,2,0,0,0.030684,2,0,0,0.053088,2,0,0
565.7,3.0292,2,0,1,0.15929,0,0,1,0.11221,1,0,1,0.086436,1,1,1,0.63521,1,1,1,0.087571,1,1,1,0.042379,1,0,0,0.029607,2,0,0,0.053848,2,0,0,0.052503,2,0,0
565.8,1.6566,2,0,1,0.082559,0,0,1,0.086813,1,0,1,0.082586,1,0,1,0.68489,1,1,1,0.050889,1,1,1,0.04773,1,0,0,0.057172,2,0,0,0.029431,2,0,0,0.14246,2,0,0
565.9,1.1679,2,0,1,0.1185,0,0,1,0.1016,1,0,1,0.071284,1,0,1,0.42567,1,1,1,0.014972,1,1,1,0.034055,1,0,0,0.065521,2,0,0,0.031599,2,0,0,0.064106,2,0,0
566,2.1675,2,0,1,0.011783,0,0,1,0.081108,1,0,1,0.028159,1,1,1,0.25575,1,1,1,0.022246,1,1,1,0.035135,1,0,0,0.061604,2,0,0,0.072353,2,0,0,0.079058,2,0,0
566.1,4.7971,2,0,1,0.024437,0,0,1,0.054571,1,0,1,0.083034,1,1,1,0.12583,1,1,1,0.054388,1,1,1,0.065974,1,0,0,0.15212,2,0,0,0.052976,2,0,0,0.058867,2,0,0
566.2,5.6756,2,0,1,0.17855,0,0,1,0.045495,1,0,1,0.13659,1,0,1,0.060473,1,1,1,0.029412,1,1,1,0.070962,1,0,0,0.13876,2,0,0,0.14154,2,0,0,0.050865,2,0,0
566.3,5.4864,0,0,1,0.053701,0,0,1,0.069603,1,0,1,0.067533,1,0,1,0.20184,1,1,1,0.041216,1,1,1,0.13971,1,0,0,0.056349,2,0,0,0.13483,2,0,0,0.030408,2,0,0
566.4,2.2307,0,0,1,0.14797,0,0,1,0.17437,1,0,1,0.074607,1,0,1,0.22003,1,1,1,0.096158,1,1,1,0.075869,1,0,0,0.038341,2,0,0,0.22862,2,0,0,0.026408,2,0,0
566.5,4.8453,2,0,1,0.1021,0,0,1,0.22811,1,0,1,0.036739,1,0,1,0.14816,1,1,1,0.044032,1,1,1,0.099455,1,0,0,0.082276,2,0,0,0.070035,2,0,0,0.13924,2,0,0
566.6,0.96563,0,0,1,0.17228,0,0,1,0.2836,1,0,1,0.060064,1,0,1,0.14478,1,1,1,0.13773,1,1,1,0.04241,1,0,0,0.057724,2,0,0,0.10641,2,0,0,0.070717,2,0,0
566.7,1.5775,2,0,1,0.23051,0,0,1,0.17084,1,0,1,0.02836,1,0,1,0.12213,1,1,1,0.060008,1,1,1,0.016892,1,0,0,0.046666,2,0,0,0.023987,2,0,0,0.10001,2,0,0
566.8,1.7831,2,0,1,0.24037,0,0,1,0.06464,1,0,1,0.095737,1,0,1,0.19769,1,1,1,0.14707,1,1,1,0.094382,1,0,0,0.094153,2,0,0,0.045551,2,0,0,0.08405,2,0,0
566.9,1.8818,2,0,1,0.18696,0,0,1,0.065369,1,0,1,0.064121,1,0,1,0.10747,1,1,1,0.081129,1,1,1,0.046749,1,0,0,0.084595,2,0,0,0.040185,2,0,0,0.11563,2,0,0
567,1.8765,2,0,1,0.1074,0,0,1,0.099227,1,0,1,0.099285,1,0,1,0.083302,1,1,1,0.038062,1,1,1,0.037481,1,0,0,0.028633,2,0,0,0.14025,2,0,0,0.17392,2,0,0
567.1,2.3062,2,0,1,0.1176,0,0,1,0.093729,1,0,1,0.14211,1,0,1,0.2067,1,1,1,0.060516,1,1,1,0.070502,1,0,0,0.034338,2,0,0,0.065397,2,0,0,0.12914,2,0,0
567.2,2.7484,2,0,1,0.027364,0,0,1,0.070908,1,0,1,0.10468,1,0,1,0.20329,1,1,1,0.041414,1,1,1,0.13039,1,0,0,0.093499,2,0,0,0.088019,2,0,0,0.14183,2,0,0
567.3,2.7621,2,0,1,0.079629,0,0,1,0.030441,1,0,1,0.077167,1,0,1,0.083601,1,1,1,0.077206,1,1,1,0.38585,1,0,0,0.060117,2,0,0,0.070249,2,0,0,0.1048,2,0,0
567.4,1.1191,2,0,1,0.037587,0,0,1,0.02322,1,0,1,0.024813,1,0,1,0.1426,1,1,1,0.068828,1,1,1,0.092469,1,0,0,0.074433,2,0,0,0.081663,2,0,0,0.099298,2,0,0
567.5,2.753,2,0,1,0.02714,0,0,1,0.033215,1,0,1,0.081432,1,0,1,0.15881,1,1,1,0.15731,1,1,1,0.12023,1,0,0,0.044733,2,0,0,0.13414,2,0,0,0.057222,2,0,0
567.6,5.3506,2,0,1,0.10594,0,0,1,0.026501,1,0,1,0.073213,1,0,1,0.4649,1,1,1,0.43522,1,1,1,0.09673,1,0,0,0.032894,2,0,0,0.14803,2,0,0,0.10313,2,0,0
567.7,4.1838,2,0,1,0.086259,0,0,1,0.022034,1,0,1,0.049712,1,0,1,0.28334,1,1,1,0.52253,1,1,1,0.24362,1,0,0,0.089567,2,0,0,0.18984,2,0,0,0.15803,2,0,0
567.8,2.7917,2,0,1,0.11617,0,0,1,0.06105,1,0,1,0.064052,1,0,1,0.23309,1,1,1,0.96112,1,1,1,0.12966,1,0,0,0.076946,2,0,0,0.20099,2,0,0,0.10482,2,0,0
567.9,1.7281,2,0,1,0.076598,0,0,1,0.0864,1,0,1,0.034739,1,0,1,0.12712,1,1,1,0.73122,1,1,1,0.14999,1,0,0,0.03141,2,0,0,0.2922,2,0,0,0.15686,2,0,0
568,0.32641,2,0,1,0.031714,0,0,1,0.090391,1,0,1,0.050211,1,0,1,0.060577,1,1,1,0.68588,1,1,1,0.072311,1,0,0,0.042006,2,0,0,0.24474,2,0,0,0.23654,2,0,0
568.1,0.84673,2,0,1,0.043362,0,0,1,0.035431,1,0,1,0.079756,1,0,1,0.13067,1,1,1,0.60119,1,1,1,0.047213,1,0,0,0.035769,2,0,0,0.22777,2,0,0,0.17836,2,0,0
568.2,1.6354,2,0,1,0.05047,0,0,1,0.050009,1,0,1,0.1241,1,1,1,0.15851,1,1,1,0.74689,1,1,1,0.067408,1,0,0,0.069523,2,0,0,0.143,2,0,0,0.12689,2,0,0
568.3,3.6775,2,0,1,0.05585,0,0,1,0.050105,1,0,1,0.14574,1,1,1,0.47102,1,1,1,0.86457,1,1,1,0.046968,1,0,0,0.060562,2,0,0,0.046947,2,0,0,0.034884,2,0,0
568.4,1.3715,2,0,1,0.060388,0,0,1,0.050228,1,0,1,0.10728,1,1,1,0.27852,1,1,1,0.69791,1,1,1,0.095634,1,0,0,0.074795,2,0,0,0.069122,2,0,0,0.02509,2,0,0
568.5,2.7783,2,0,1,0.20734,0,0,1,0.04687,1,0,1,0.107,1,1,1,0.43594,1,1,1,0.4475,1,1,1,0.11449,1,0,0,0.051432,2,0,0,0.14002,2,0,0,0.036639,2,0,0
568.6,0.72439,2,0,1,0.087973,0,0,1,0.062533,1,0,1,0.017586,1,1,1,0.63263,1,1,1,0.14381,1,1,1,0.16991,1,0,0,0.073723,2,0,0,0.18367,2,0,0,0.076155,2,0,0
568.7,2.2733,2,0,1,0.09263,0,0,1,0.020581,1,0,1,0.017285,1,1,1,0.50611,1,1,1,0.19322,1,1,1,0.091306,1,0,0,0.047754,2,0,0,0.19478,2,0,0,0.067531,2,0,0
568.8,0.39597,2,0,1,0.044974,0,0,1,0.047994,1,0,1,0.027861,1,1,1,0.68939,1,1,1,0.35103,1,1,1,0.038273,1,0,0,0.085069,2,0,0,0.10493,2,0,0,0.04501,2,0,0
568.9,0.57829,2,0,1,0.081398,0,0,1,0.11802,1,0,1,0.052931,1,1,1,1.19,1,1,1,0.42144,1,1,1,0.034768,1,0,0,0.096307,2,0,0,0.18318,2,0,0,0.072902,2,0,0
569,0.49935,2,0,1,0.079342,0,0,1,0.16238,1,0,1,0.040367,1,1,1,0.76071,1,1,1,0.36194,1,1,1,0.044084,1,0,0,0.068618,2,0,0,0.30393,2,0,0,0.1479,2,0,0
569.1,1.3815,2,0,1,0.040518,0,0,1,0.24951,1,0,1,0.05458,1,1,1,0.31309,1,1,1,0.13385,1,1,1,0.041735,1,0,0,0.19148,2,0,0,0.62482,2,0,0,0.52316,2,0,0
569.2,3.2325,2,0,1,0.04561,0,0,1,0.31224,1,0,1,0.069286,1,0,1,0.64648,1,1,1,0.39317,1,1,1,0.071397,1,0,0,0.17655,2,0,0,0.64096,2,0,0,1.0324,2,0,0
569.3,2.7275,2,0,1,0.041674,0,0,1,0.29205,1,0,1,0.016524,1,0,1,0.76707,1,1,1,0.781,1,1,1,0.049291,1,0,0,0.045639,2,0,0,0.60252,2,0,0,0.82234,2,0,0
569.4,2.6429,2,0,1,0.041625,0,0,1,0.09925,1,0,1,0.055378,1,0,1,0.6365,1,1,1,0.59462,1,1,1,0.095417,1,0,0,0.17731,2,0,0,0.40647,2,0,0,0.80512,2,0,0
569.5,2.7994,2,0,1,0.026819,0,0,1,0.066802,1,0,1,0.018083,1,0,1,0.64179,1,1,1,0.37824,1,1,1,0.044115,1,0,0,0.072766,2,0,0,0.26755,2,0,0,0.30128,2,0,0
569.6,0.57261,2,0,1,0.035822,0,0,1,0.17355,1,0,1,0.040955,1,0,1,0.81404,1,1,1,0.39387,1,1,1,0.045048,1,0,0,0.050892,2,0,0,0.29095,2,0,0,0.23829,2,0,0
569.7,2.8133,2,0,1,0.030905,0,0,1,0.2385,1,0,1,0.048723,1,0,1,0.91621,1,1,1,0.47327,1,1,1,0.12601,1,0,0,0.047237,2,0,0,0.24025,2,0,0,0.27733,2,0,0
569.8,2.885,2,0,1,0.046938,0,0,1,0.20302,1,0,1,0.054817,1,0,1,0.88239,1,1,1,0.32123,1,1,1,0.14745,1,0,0,0.071536,2,0,0,0.21247,2,0,0,0.18563,2,0,0
569.9,3.9933,2,0,1,0.038069,0,0,1,0.12146,1,0,1,0.034067,1,0,1,0.54285,1,1,1,0.18462,1,1,1,0.12251,1,0,0,0.028062,2,0,0,0.29988,2,0,0,0.15153,2,0,0
570,4.191,2,0,1,0.025926,0,0,1,0.17205,1,0,1,0.058952,1,0,1,0.38323,1,1,1,0.1908,1,1,1,0.13655,1,0,0,0.066906,2,0,0,0.33172,2,0,0,0.31623,2,0,0
570.1,0.5374,2,0,1,0.047927,0,0,1,0.112,1,0,1,0.052209,1,0,1,0.28028,1,1,1,0.20835,1,1,1,0.096474,1,0,0,0.085099,2,0,0,0.39929,2,0,0,0.39683,2,0,0
570.2,2.1466,2,0,1,0.060055,0,0,1,0.16469,1,0,1,0.093295,1,0,1,0.15505,1,1,1,0.097402,1,1,1,0.045827,1,0,0,0.11342,2,0,0,0.36585,2,0,0,0.39393,2,0,0
570.3,3.1328,2,0,1,0.04624,0,0,1,0.18766,1,0,1,0.075528,1,0,1,0.073639,1,1,1,0.079219,1,1,1,0.076761,1,0,0,0.047138,2,0,0,0.2585,2,0,0,0.25524,2,0,0
570.4,4.0415,2,0,1,0.02425,0,0,1,0.095014,1,0,1,0.087658,1,0,1,0.070641,1,1,1,0.21793,1,1,1,0.22469,1,0,0,0.078171,2,0,0,0.12271,2,0,0,0.20406,2,0,0
570.5,4.1236,2,0,1,0.031504,0,0,1,0.089012,1,0,1,0.064176,1,0,1,0.056444,1,1,1,0.1779,1,1,1,0.40613,1,0,0,0.10603,2,0,0,0.16833,2,0,0,0.16564,2,0,0
570.6,2.8471,2,0,1,0.06431,0,0,1,0.12112,1,0,1,0.063142,1,0,1,0.15089,1,1,1,0.20952,1,1,1,1.1501,1,0,0,0.051889,2,0,0,0.12097,2,0,0,0.42488,2,0,0
570.7,1.6172,2,0,1,0.045517,0,0,1,0.11881,1,0,1,0.047355,1,0,1,0.093648,1,1,1,0.085478,1,1,1,2.1505,1,0,0,0.17485,2,0,0,0.086817,2,0,0,0.52377,2,0,0
570.8,1.0156,2,0,1,0.075521,0,0,1,0.14598,1,0,1,0.035393,1,1,1,0.16094,1,1,1,0.267,1,1,1,2.4536,1,0,0,0.24534,2,0,0,0.07153,2,0,0,0.75951,2,0,0
570.9,0.87636,2,0,1,0.052458,0,0,1,0.13846,1,0,1,0.037607,1,1,1,0.075781,1,1,1,0.090184,1,1,1,2.5283,1,0,0,0.28071,2,0,0,0.057964,2,0,0,1.1667,2,0,0
571,1.2243,2,0,1,0.027058,0,0,1,0.062573,1,0,1,0.047885,1,1,1,0.13386,1,0,1,0.22899,1,1,0,1.1054,1,0,0,0.18613,2,0,0,0.27301,2,0,0,1.2035,2,0,0
571.1,0.91691,2,0,0,0.046878,0,0,1,0.22678,1,0,1,0.17018,1,0,1,0.11191,1,0,1,0.32459,1,0,0,0.41757,1,0,0,0.11394,2,0,0,0.2794,2,0,0,0.64782,2,0,0
571.2,0.76692,2,0,1,0.061006,0,0,1,0.2442,1,0,1,0.15598,1,1,1,0.088288,1,0,1,0.38524,1,0,0,0.28421,1,0,0,0.10446,2,0,0,0.12311,2,0,0,0.6539,2,0,0
571.3,0.95415,2,0,1,0.040415,0,0,1,0.17585,1,0,1,0.06656,1,1,1,0.15468,1,0,1,1.3974,1,0,0,0.16896,1,0,0,0.26191,2,0,0,0.23005,2,0,0,0.48203,2,0,0
571.4,2.5816,2,0,1,0.055417,0,0,1,0.11792,1,0,1,0.064186,1,1,1,0.059313,1,0,1,0.81688,1,0,0,0.23124,1,0,0,0.33522,2,0,0,0.33965,2,0,0,0.34918,0,0,0
571.5,4.1039,2,0,1,0.055516,0,0,1,0.085535,1,0,1,0.057151,1,1,1,0.13886,1,0,1,0.64735,1,0,0,0.092673,1,0,0,0.16913,2,0,0,0.070927,2,0,0,0.22564,0,0,0
571.6,3.9505,2,0,1,0.074949,0,0,1,0.11013,1,0,1,0.068921,1,1,1,0.23458,1,0,1,0.21807,1,0,0,0.35293,1,0,0,0.23565,2,0,0,0.26075,2,0,0,0.54954,2,0,0
571.7,1.7476,2,0,1,0.067822,0,0,1,0.097625,1,0,1,0.17341,1,0,1,0.13135,1,0,1,0.66842,1,1,0,0.2746,1,0,0,0.19467,2,0,0,0.1472,2,0,0,0.7886,2,0,0
571.8,6.1078,2,0,1,0.05929,0,0,1,0.037956,1,0,1,0.10524,1,0,1,0.10375,1,1,1,1.0181,1,1,0,0.46849,1,0,0,0.09996,2,0,0,0.11746,2,0,0,0.6403,2,0,0
571.9,8.5851,2,0,1,0.038814,0,0,1,0.06504,1,0,1,0.013989,1,0,1,0.12902,1,1,1,1.0195,1,1,1,0.44846,1,0,0,0.17669,2,0,0,0.20136,2,0,0,0.50382,2,0,0
572,3.0712,2,0,1,0.034552,0,0,1,0.091287,1,0,1,0.15213,1,0,1,0.054132,1,1,1,0.94904,1,1,1,0.3491,1,0,0,0.19056,2,0,0,0.33315,2,0,0,0.35533,2,0,0
572.1,6.713,2,0,1,0.044342,0,0,1,0.10058,1,0,1,0.15444,1,0,1,0.036849,1,1,1,0.70094,1,1,1,0.95984,1,0,0,0.050279,2,0,0,0.21249,2,0,0,0.42939,2,0,0
572.2,6.1397,2,0,1,0.041626,0,0,1,0.055002,1,0,1,0.051931,1,0,1,0.076099,1,1,1,0.37244,1,1,1,0.95403,1,0,0,0.089684,2,0,0,0.30656,2,0,0,1.5992,2,0,0
572.3,3.5595,2,0,1,0.024782,0,0,1,0.040034,1,0,1,0.085141,1,0,1,0.04958,1,1,1,0.61333,1,1,1,0.55825,1,0,0,0.057556,2,0,0,0.39033,2,0,0,1.5991,2,0,0
572.4,9.971,2,0,1,0.04828,0,0,1,0.025119,1,0,1,0.015607,1,0,1,0.11393,1,1,1,0.30105,1,1,1,0.27001,1,0,0,0.062859,2,0,0,0.23401,2,0,0,1.0201,2,0,0
572.5,5.7759,2,0,1,0.049384,0,0,1,0.040736,1,0,1,0.10433,1,0,1,0.072061,1,1,1,0.073611,1,1,1,0.43934,1,0,0,0.039989,2,0,0,0.14379,2,0,0,1.0585,2,0,0
572.6,4.929,2,0,1,0.033976,0,0,1,0.041899,1,0,1,0.083957,1,1,1,0.18757,1,0,1,0.29357,1,1,1,0.41644,1,0,0,0.17294,2,0,0,0.13625,2,0,0,0.32089,2,0,0
572.7,3.2532,2,0,1,0.053147,0,0,1,0.076886,1,0,1,0.04519,1,1,1,0.20139,1,0,1,0.31629,1,1,1,0.8987,1,0,0,0.19314,2,0,0,0.19602,2,0,0,0.057777,2,0,0
572.8,3.2094,2,0,1,0.080532,0,0,1,0.078095,1,0,1,0.09259,1,1,1,0.17929,1,0,1,0.17531,1,1,1,0.91872,1,0,0,0.10779,2,0,0,0.15821,2,0,0,0.31047,2,0,0
572.9,3.6599,2,0,1,0.098689,0,0,1,0.11442,1,0,1,0.25197,1,1,1,0.2263,1,0,1,0.10493,1,1,1,0.51478,1,0,0,0.11824,2,0,0,0.10344,2,0,0,0.59637,2,0,0
573,1.1072,2,0,1,0.053755,0,0,1,0.073305,1,0,1,0.038129,1,1,1,0.20094,1,0,1,0.22943,1,1,1,0.44722,1,0,0,0.053517,2,0,0,0.3449,2,0,0,0.94367,2,0,0
573.1,1.3621,2,0,1,0.055185,0,0,1,0.020398,1,0,1,0.1797,1,1,1,0.14293,1,0,1,0.16957,1,1,1,0.30962,1,0,0,0.040301,2,0,0,0.40978,2,0,0,1.5818,2,0,0
573.2,1.622,2,0,1,0.072524,0,0,1,0.027762,1,0,1,0.21497,1,1,1,0.173,1,0,1,0.20091,1,1,1,0.30661,1,0,0,0.056732,2,0,0,0.20382,2,0,0,1.1626,2,0,0
573.3,2.411,2,0,1,0.075793,0,0,1,0.040373,1,0,1,0.059258,1,1,1,0.083033,1,1,1,0.1718,1,1,1,0.4609,1,0,0,0.067756,2,0,0,0.27591,2,0,0,0.36823,2,0,0
573.4,1.6893,2,0,1,0.03911,0,0,1,0.05468,1,0,1,0.15726,1,1,1,0.072424,1,1,1,0.17131,1,1,1,0.47496,1,0,0,0.062522,2,0,0,0.23991,2,0,0,0.56479,2,0,0
573.5,1.1833,2,0,1,0.070638,0,0,1,0.053056,1,0,1,0.069008,1,1,1,0.17079,1,1,1,0.18403,1,1,1,0.40228,1,0,0,0.096593,2,0,0,0.13432,2,0,0,0.69403,2,0,0
573.6,0.6234,2,0,1,0.023257,0,0,1,0.039343,1,0,1,0.035054,1,1,1,0.28435,1,1,1,0.049238,1,1,1,0.34609,1,0,0,0.2186,2,0,0,0.2016,2,0,0,0.51447,2,0,0
573.7,0.64549,2,0,1,0.11649,0,0,1,0.073207,1,0,1,0.022365,1,1,1,0.29188,1,1,1,0.020481,1,1,1,0.22024,1,0,0,0.21898,2,0,0,0.42978,2,0,0,0.3489,2,0,0
