Time,Performer/Movement,Performer/isLookingAtPerformer,Performer/isLookingAtAudience,Performer/isBeingLookedAtByPerformer,Performer/isBeingLookedAtByAudienceMember,Performer/isLookingAtVPScreen,Audience 01/Movement,Audience 01/isLookingAtPerformer,Audience 01/isLookingAtAudience,Audience 01/isBeingLookedAtByPerformer,Audience 01/isBeingLookedAtByAudienceMember,Audience 01/isLookingAtVPScreen,Audience 02/Movement,Audience 02/isLookingAtPerformer,Audience 02/isLookingAtAudience,Audience 02/isBeingLookedAtByPerformer,Audience 02/isBeingLookedAtByAudienceMember,Audience 02/isLookingAtVPScreen,Audience 03/Movement,Audience 03/isLookingAtPerformer,Audience 03/isLookingAtAudience,Audience 03/isBeingLookedAtByPerformer,Audience 03/isBeingLookedAtByAudienceMember,Audience 03/isLookingAtVPScreen,Audience 05/Movement,Audience 05/isLookingAtPerformer,Audience 05/isLookingAtAudience,Audience 05/isBeingLookedAtByPerformer,Audience 05/isBeingLookedAtByAudienceMember,Audience 05/isLookingAtVPScreen,Audience 06/Movement,Audience 06/isLookingAtPerformer,Audience 06/isLookingAtAudience,Audience 06/isBeingLookedAtByPerformer,Audience 06/isBeingLookedAtByAudienceMember,Audience 06/isLookingAtVPScreen,Audience 07/Movement,Audience 07/isLookingAtPerformer,Audience 07/isLookingAtAudience,Audience 07/isBeingLookedAtByPerformer,Audience 07/isBeingLookedAtByAudienceMember,Audience 07/isLookingAtVPScreen,Audience 08/Movement,Audience 08/isLookingAtPerformer,Audience 08/isLookingAtAudience,Audience 08/isBeingLookedAtByPerformer,Audience 08/isBeingLookedAtByAudienceMember,Audience 08/isLookingAtVPScreen,Audience 09/Movement,Audience 09/isLookingAtPerformer,Audience 09/isLookingAtAudience,Audience 09/isBeingLookedAtByPerformer,Audience 09/isBeingLookedAtByAudienceMember,Audience 09/isLookingAtVPScreen,Audience 10/Movement,Audience 10/isLookingAtPerformer,Audience 10/isLookingAtAudience,Audience 10/isBeingLookedAtByPerformer,Audience 10/isBeingLookedAtByAudienceMember,Audience 10/isLookingAtVPScreen,Audience 11/Movement,Audience 11/isLookingAtPerformer,Audience 11/isLookingAtAudience,Audience 11/isBeingLookedAtByPerformer,Audience 11/isBeingLookedAtByAudienceMember,Audience 11/isLookingAtVPScreen
257.4,0,0,0,0,0,0,0.38615,0,0,0,1,1,0.043643,0,0,0,1,1,0.022047,0,0,0,1,1,0.56403,0,1,0,1,0,0.072662,0,1,0,1,0,0.14094,0,1,0,1,1,0.48318,0,1,0,0,0,0.0613,0,1,0,0,0,0.042947,0,1,0,0,0,0.14691,0,1,0,0,0
257.5,0,0,0,0,0,0,0.54085,0,0,0,1,0,0.031893,0,0,0,1,1,0.02636,0,0,0,1,1,0.26095,0,1,0,1,0,0.073592,0,1,0,1,0,0.19846,0,1,0,1,1,0.3087,0,1,0,0,1,0.051399,0,1,0,0,0,0.044231,0,1,0,0,0,0.045614,0,1,0,0,0
257.6,0,0,0,0,0,0,0.18102,0,0,0,1,0,0.079915,0,0,0,1,1,0.019931,0,0,0,1,1,0.2999,0,1,0,1,1,0.076002,0,1,0,1,0,0.086641,0,1,0,1,1,0.25262,0,1,0,0,1,0.13991,0,1,0,0,0,0.020862,0,1,0,0,0,0.064695,0,1,0,0,0
257.7,0,0,0,0,0,0,0.15891,0,0,0,1,0,0.080603,0,0,0,1,1,0.043436,0,0,0,1,1,0.22707,0,1,0,1,1,0.15039,0,1,0,1,0,0.026237,0,1,0,1,1,0.28551,0,1,0,0,1,0.038616,0,1,0,0,0,0.03908,0,1,0,0,0,0.084374,0,1,0,0,0
257.8,0,0,0,0,0,0,0.09213,0,0,0,1,0,0.086184,0,0,0,1,1,0.05095,0,0,0,1,1,0.4222,0,1,0,1,1,0.038044,0,1,0,1,0,0.072952,0,1,0,1,1,0.2155,0,1,0,0,1,0.15134,0,1,0,0,0,0.037005,0,1,0,0,0,0.055452,0,1,0,0,0
257.9,0,0,0,0,0,0,0.095969,0,0,0,1,0,0.08757,0,0,0,1,1,0.088151,0,0,0,1,1,0.3866,0,1,0,1,1,0.091633,0,1,0,1,0,0.071736,0,1,0,1,1,0.12271,0,1,0,0,1,0.061937,0,1,0,0,0,0.03109,0,1,0,0,0,0.078078,0,1,0,0,0
258,0,0,0,0,0,0,0.28307,0,0,0,1,0,0.024332,0,0,0,1,1,0.12395,0,0,0,1,1,0.23709,0,1,0,1,1,0.07422,0,1,0,1,0,0.031018,0,1,0,1,1,0.10347,0,1,0,0,1,0.031798,0,1,0,0,0,0.055197,0,1,0,0,0,0.061216,0,1,0,0,0
258.1,0,0,0,0,0,0,0.50605,0,0,0,1,1,0.04717,0,0,0,1,1,0.43499,0,0,0,1,1,0.2802,0,1,0,1,1,0.091285,0,1,0,1,0,0.061261,0,1,0,1,1,0.11586,0,1,0,0,1,0.15294,0,1,0,0,0,0.066254,0,1,0,0,0,0.029488,0,1,0,0,0
258.2,0,0,0,0,0,0,0.92468,0,0,0,1,1,0.04151,0,0,0,1,1,1.1336,0,0,0,1,1,0.18784,0,1,0,1,1,0.039758,0,1,0,1,0,0.036851,0,1,0,1,1,0.13385,0,1,0,0,1,0.083101,0,1,0,0,0,0.029294,0,1,0,0,0,0.025128,0,1,0,0,0
258.3,0,0,0,0,0,0,0.86379,0,0,0,1,1,0.083534,0,0,0,1,1,1.6564,0,0,0,1,1,0.18013,0,1,0,1,1,0.060911,0,1,0,1,0,0.24679,0,1,0,1,1,0.1164,0,1,0,0,1,0.15148,0,1,0,0,1,0.043955,0,1,0,0,0,0.0649,0,1,0,0,0
258.4,0,0,0,0,0,0,0.76184,0,0,0,1,1,0.065813,0,0,0,1,1,1.5292,0,0,0,1,1,0.2417,0,1,0,1,1,0.064698,0,1,0,1,0,0.19104,0,1,0,1,1,0.0698,0,1,0,0,1,0.13314,0,1,0,0,1,0.030772,0,1,0,0,0,0.04403,0,1,0,0,0
258.5,0,0,0,0,0,0,0.60107,0,0,0,1,1,0.069946,0,0,0,1,1,0.94925,0,0,0,1,0,0.15117,0,1,0,1,1,0.049873,0,1,0,1,0,0.42255,0,1,0,1,1,0.090541,0,1,0,0,1,0.13276,0,1,0,0,1,0.043972,0,1,0,0,0,0.045163,0,1,0,0,0
258.6,0,0,0,0,0,0,0.50302,0,0,0,1,1,0.03965,0,0,0,1,1,0.42198,0,0,0,1,0,0.13895,0,1,0,1,1,0.096136,0,1,0,1,0,0.48155,0,1,0,1,1,0.1511,0,1,0,0,1,0.085325,0,1,0,0,1,0.021702,0,1,0,0,0,0.01935,0,1,0,0,0
258.7,0,0,0,0,0,0,0.3343,0,0,0,1,1,0.035428,0,0,0,1,1,0.37352,0,0,0,1,0,0.15329,0,1,0,1,1,0.084439,0,1,0,1,0,0.33886,0,1,0,1,1,0.14618,0,1,0,0,1,0.030056,0,1,0,0,1,0.045647,0,1,0,0,0,0.039438,0,1,0,0,0
258.8,0,0,0,0,0,0,0.62266,0,0,0,1,1,0.066917,0,0,0,1,1,0.28772,0,0,0,1,0,0.1062,0,1,0,1,1,0.034133,0,1,0,1,0,0.26698,0,1,0,1,1,0.12472,0,1,0,0,1,0.084951,0,1,0,0,1,0.026847,0,1,0,0,0,0.014165,0,1,0,0,0
258.9,0,0,0,0,0,0,1.383,0,0,0,1,1,0.015301,0,0,0,1,1,0.18876,0,0,0,1,1,0.08143,0,1,0,1,1,0.026321,0,1,0,1,0,0.28948,0,1,0,1,1,0.13137,0,1,0,0,1,0.12315,0,1,0,0,1,0.096074,0,1,0,0,0,0.036209,0,1,0,0,0
259,0,0,0,0,0,0,0.7837,0,0,0,1,1,0.024463,0,0,0,1,1,0.14946,0,0,0,1,1,0.065398,0,1,0,1,1,0.11211,0,1,0,1,0,0.39119,0,1,0,1,1,0.12408,0,1,0,0,1,0.21482,0,1,0,0,1,0.046158,0,1,0,0,0,0.053099,0,1,0,0,0
259.1,0,0,0,0,0,0,0.15762,0,0,0,1,1,0.077387,0,0,0,1,1,0.16707,0,0,0,1,1,0.1117,0,1,0,1,1,0.10201,0,1,0,1,0,0.15859,0,1,0,1,1,0.095046,0,1,0,0,1,0.085409,0,1,0,0,1,0.030231,0,1,0,0,0,0.042496,0,1,0,0,0
259.2,0,0,0,0,0,0,0.19594,0,0,0,1,1,0.077989,0,0,0,1,1,0.13125,0,0,0,1,1,0.11768,0,1,0,1,1,0.12833,0,1,0,1,0,0.80806,0,1,0,1,1,0.058172,0,1,0,0,1,0.14186,0,1,0,0,1,0.047043,0,1,0,0,0,0.17375,0,1,0,0,0
259.3,0,0,0,0,0,0,0.13403,0,0,0,1,1,0.03994,0,0,0,1,1,0.11224,0,0,0,1,1,0.1262,0,1,0,1,1,0.054623,0,1,0,1,0,0.64216,0,1,0,1,1,0.066355,0,1,0,0,1,0.11867,0,1,0,0,1,0.031733,0,1,0,0,0,0.051828,0,1,0,0,0
259.4,0,0,0,0,0,0,0.058498,0,0,0,1,1,0.017804,0,0,0,1,1,0.06219,0,0,0,1,1,0.078277,0,1,0,1,1,0.086239,0,1,0,1,0,0.6861,0,1,0,1,1,0.067107,0,1,0,0,1,0.090905,0,1,0,0,1,0.050606,0,1,0,0,0,0.02078,0,1,0,0,0
259.5,0,0,0,0,0,0,0.15175,0,0,0,1,1,0.028456,0,0,0,1,1,0.023185,0,0,0,1,1,0.039063,0,1,0,1,1,0.061394,0,1,0,1,0,0.80294,0,1,0,1,1,0.011551,0,1,0,0,1,0.088292,0,1,0,0,1,0.06239,0,1,0,0,0,0.041129,0,1,0,0,0
259.6,0,0,0,0,0,0,0.24828,0,0,0,1,1,0.069656,0,0,0,1,1,0.039049,0,0,0,1,1,0.046127,0,1,0,1,1,0.021531,0,1,0,1,0,0.23613,0,1,0,1,1,0.050517,0,1,0,0,1,0.043354,0,1,0,0,1,0.055129,0,1,0,0,0,0.054742,0,1,0,0,0
259.7,0,0,0,0,0,0,0.19422,0,0,0,1,1,0.042548,0,0,0,1,1,0.11091,0,0,0,1,1,0.10104,0,1,0,1,1,0.040452,0,1,0,1,0,0.21746,0,1,0,1,1,0.11317,0,1,0,0,1,0.025017,0,1,0,0,1,0.031504,0,1,0,0,0,0.045282,0,1,0,0,0
259.8,0,0,0,0,0,0,0.14414,0,0,0,1,1,0.031826,0,0,0,1,1,0.15705,0,0,0,1,1,0.098246,0,1,0,1,1,0.068296,0,1,0,1,0,0.19061,0,1,0,1,1,0.091111,0,1,0,0,1,0.042643,0,1,0,0,1,0.033686,0,1,0,0,0,0.026981,0,1,0,0,0
259.9,0,0,0,0,0,0,0.20067,0,0,0,1,1,0.064105,0,0,0,1,1,0.24122,0,0,0,1,1,0.033851,0,1,0,1,1,0.11911,0,1,0,1,0,0.2603,0,1,0,1,1,0.059073,0,1,0,0,1,0.032467,0,1,0,0,1,0.029512,0,1,0,0,0,0.030805,0,1,0,0,0
260,0,0,0,0,0,0,0.12889,0,0,0,1,1,0.016515,0,0,0,1,1,0.20343,0,0,0,1,1,0.068771,0,1,0,1,1,0.09996,0,1,0,1,0,0.28969,0,1,0,1,1,0.088946,0,1,0,0,1,0.06521,0,1,0,0,1,0.027787,0,1,0,0,0,0.032967,0,1,0,0,0
260.1,0,0,0,0,0,0,0.11903,0,0,0,1,1,0.06686,0,0,0,1,1,0.14454,0,0,0,1,1,0.074385,0,1,0,1,1,0.13668,0,1,0,1,0,0.33327,0,1,0,1,1,0.045721,0,1,0,0,1,0.11008,0,1,0,0,1,0.038805,0,1,0,0,0,0.020722,0,1,0,0,0
260.2,0,0,0,0,0,0,0.14038,0,0,0,1,1,0.023222,0,0,0,1,1,0.16619,0,0,0,1,1,0.078146,0,1,0,1,1,0.10008,0,1,0,1,0,0.1297,0,1,0,1,1,0.04479,0,1,0,0,1,0.088435,0,1,0,0,1,0.079937,0,1,0,0,0,0.038062,0,1,0,0,0
260.3,0,0,0,0,0,0,0.12633,0,0,0,1,1,0.02729,0,0,0,1,1,0.037155,0,0,0,1,1,0.11562,0,1,0,1,1,0.078447,0,1,0,1,0,0.43652,0,1,0,1,1,0.013341,0,1,0,0,1,0.068981,0,1,0,0,1,0.023765,0,1,0,0,0,0.031902,0,1,0,0,0
260.4,0,0,0,0,0,0,0.071115,0,0,0,1,1,0.03434,0,0,0,1,1,0.045129,0,0,0,1,1,0.11024,0,1,0,1,1,0.051213,0,1,0,1,0,0.31566,0,1,0,1,1,0.053061,0,1,0,0,1,0.13709,0,1,0,0,1,0.037596,0,1,0,0,0,0.029554,0,1,0,0,0
260.5,0,0,0,0,0,0,0.032658,0,0,0,1,1,0.029624,0,0,0,1,1,0.12628,0,0,0,1,1,0.086191,0,1,0,1,1,0.091081,0,1,0,1,0,0.29751,0,1,0,1,1,0.052519,0,1,0,0,1,0.087154,0,1,0,0,1,0.049818,0,1,0,0,0,0.05075,0,1,0,0,0
260.6,0,0,0,0,0,0,0.056464,0,0,0,1,1,0.040919,0,0,0,1,1,0.13642,0,0,0,1,1,0.12005,0,1,0,1,1,0.11783,0,1,0,1,0,0.2955,0,1,0,1,1,0.034207,0,1,0,0,1,0.047312,0,1,0,0,1,0.027515,0,1,0,0,0,0.055546,0,1,0,0,0
260.7,0,0,0,0,0,0,0.12788,0,0,0,1,1,0.048699,0,0,0,1,1,0.076365,0,0,0,1,1,0.034419,0,1,0,1,1,0.10527,0,1,0,1,0,0.3108,0,1,0,1,1,0.046092,0,1,0,0,1,0.065689,0,1,0,0,0,0.071816,0,1,0,0,0,0.02979,0,1,0,0,0
260.8,0,0,0,0,0,0,0.033469,0,0,0,1,1,0.039943,0,0,0,1,1,0.17875,0,0,0,1,1,0.048465,0,1,0,1,1,0.067411,0,1,0,1,0,0.31379,0,1,0,1,1,0.053077,0,1,0,0,1,0.035893,0,1,0,0,0,0.059843,0,1,0,0,0,0.058338,0,1,0,0,0
260.9,0,0,0,0,0,0,0.12001,0,0,0,1,1,0.055986,0,0,0,1,1,0.15625,0,0,0,1,1,0.028787,0,1,0,1,1,0.086899,0,1,0,1,0,0.25306,0,1,0,1,1,0.050813,0,1,0,0,1,0.055481,0,1,0,0,1,0.030932,0,1,0,0,0,0.036018,0,1,0,0,0
261,0,0,0,0,0,0,0.17132,0,0,0,1,1,0.026332,0,0,0,1,1,0.14555,0,0,0,1,1,0.061415,0,1,0,1,1,0.070742,0,1,0,1,0,0.38477,0,1,0,1,1,0.024728,0,1,0,0,1,0.020424,0,1,0,0,1,0.036472,0,1,0,0,0,0.039397,0,1,0,0,0
261.1,0,0,0,0,0,0,0.30197,0,0,0,1,1,0.090345,0,0,0,1,1,0.063893,0,0,0,1,1,0.039291,0,1,0,1,1,0.10232,0,1,0,1,0,0.21982,0,1,0,1,1,0.075938,0,1,0,0,1,0.05253,0,1,0,0,1,0.081304,0,1,0,0,0,0.062926,0,1,0,0,0
261.2,0,0,0,0,0,0,0.31049,0,0,0,1,1,0.032728,0,0,0,1,1,0.032205,0,0,0,1,1,0.036576,0,1,0,1,1,0.14937,0,1,0,1,0,0.2313,0,1,0,1,1,0.066415,0,1,0,0,1,0.057716,0,1,0,0,1,0.085308,0,1,0,0,0,0.08109,0,1,0,0,0
261.3,0,0,0,0,0,0,0.1359,0,0,0,1,1,0.044966,0,0,0,1,1,0.049866,0,0,0,1,1,0.10687,0,1,0,1,1,0.13972,0,1,0,1,0,0.1139,0,1,0,1,1,0.037224,0,1,0,0,1,0.060752,0,1,0,0,1,0.037834,0,1,0,0,0,0.040507,0,1,0,0,0
261.4,0,0,0,0,0,0,0.16543,0,0,0,1,1,0.045454,0,0,0,1,1,0.051646,0,0,0,1,1,0.052637,0,1,0,1,1,0.45924,0,1,0,1,0,0.14694,0,1,0,1,1,0.059105,0,1,0,0,1,0.064462,0,1,0,0,1,0.044579,0,1,0,0,0,0.039183,0,1,0,0,0
261.5,0,0,0,0,0,0,0.23251,0,0,0,1,1,0.044003,0,0,0,1,1,0.03803,0,0,0,1,1,0.080047,0,1,0,1,1,0.5914,0,1,0,1,0,0.096453,0,1,0,1,1,0.050459,0,1,0,0,1,0.045865,0,1,0,0,1,0.06452,0,1,0,0,0,0.032981,0,1,0,0,0
261.6,0,0,0,0,0,0,0.23691,0,0,0,1,1,0.079543,0,0,0,1,1,0.060074,0,0,0,1,1,0.019999,0,1,0,1,1,1.5889,0,1,0,1,0,0.090253,0,1,0,1,1,0.052972,0,1,0,0,1,0.057814,0,1,0,0,1,0.07113,0,1,0,0,0,0.040631,0,1,0,0,0
261.7,0,0,0,0,0,0,0.09327,0,0,0,1,1,0.039713,0,0,0,1,1,0.074575,0,0,0,1,1,0.030869,0,1,0,1,1,1.958,0,1,0,1,0,0.11713,0,1,0,1,1,0.057531,0,1,0,0,1,0.068873,0,1,0,0,1,0.1106,0,1,0,0,1,0.027658,0,1,0,0,0
261.8,0,0,0,0,0,0,0.28156,0,0,0,1,1,0.037775,0,0,0,1,1,0.069002,0,0,0,1,1,0.028645,0,1,0,1,1,1.6469,0,1,0,1,0,0.14953,0,1,0,1,1,0.023014,0,1,0,0,1,0.11989,0,1,0,0,1,0.069872,0,1,0,0,0,0.027807,0,1,0,0,0
261.9,0,0,0,0,0,0,0.57515,0,0,0,1,1,0.09019,0,0,0,1,1,0.044087,0,0,0,1,1,0.060062,0,1,0,1,1,1.4384,0,1,0,1,1,0.10839,0,1,0,1,1,0.051133,0,1,0,0,1,0.071541,0,1,0,0,1,0.10384,0,1,0,0,0,0.077071,0,1,0,0,0
262,0,0,0,0,0,0,0.12532,0,0,0,1,1,0.062761,0,0,0,1,1,0.031852,0,0,0,1,1,0.1091,0,1,0,1,1,1.1699,0,1,0,1,1,0.18986,0,1,0,1,1,0.08037,0,1,0,0,1,0.10272,0,1,0,0,1,0.096418,0,1,0,0,0,0.068694,0,1,0,0,0
262.1,0,0,0,0,0,0,0.1969,0,0,0,1,1,0.069497,0,0,0,1,1,0.021201,0,0,0,1,1,0.025283,0,1,0,1,1,0.64308,0,1,0,1,1,0.11185,0,1,0,1,1,0.12049,0,1,0,0,1,0.045529,0,1,0,0,1,0.091673,0,1,0,0,0,0.088694,0,1,0,0,0
262.2,0,0,0,0,0,0,0.055773,0,0,0,1,1,0.045348,0,0,0,1,1,0.043097,0,0,0,1,1,0.04441,0,1,0,1,1,0.3414,0,1,0,1,1,0.12922,0,1,0,1,1,0.10898,0,1,0,0,1,0.055644,0,1,0,0,1,0.074506,0,1,0,0,1,0.046685,0,1,0,0,0
262.3,0,0,0,0,0,0,0.16921,0,0,0,1,1,0.033691,0,0,0,1,1,0.074906,0,0,0,1,1,0.10904,0,1,0,1,1,0.18604,0,1,0,1,1,0.16282,0,1,0,1,1,0.066658,0,1,0,0,1,0.098616,0,1,0,0,1,0.065011,0,1,0,0,1,0.041418,0,1,0,0,0
262.4,0,0,0,0,0,0,0.16195,0,0,0,1,1,0.058704,0,0,0,1,1,0.2919,0,0,0,1,1,0.11484,0,1,0,1,1,0.21529,0,1,0,1,1,0.27354,0,1,0,1,1,0.043795,0,1,0,0,1,0.14647,0,1,0,0,1,0.038527,0,1,0,0,1,0.039591,0,1,0,0,0
262.5,0,0,0,0,0,0,0.07055,0,0,0,1,1,0.020335,0,0,0,1,1,0.48887,0,0,0,1,1,0.037147,0,1,0,1,1,0.22049,0,1,0,1,1,0.12793,0,1,0,1,1,0.056405,0,1,0,0,1,0.14129,0,1,0,0,1,0.018354,0,1,0,0,1,0.050986,0,1,0,0,0
262.6,0,0,0,0,0,0,0.083752,0,0,0,1,1,0.025197,0,0,0,1,1,0.77386,0,0,0,1,0,0.04624,0,1,0,1,1,0.14067,0,1,0,1,1,0.16242,0,1,0,1,1,0.065049,0,1,0,0,1,0.06478,0,1,0,0,1,0.061894,0,1,0,0,1,0.013191,0,1,0,0,0
262.7,0,0,0,0,0,0,0.033065,0,0,0,1,1,0.036138,0,0,0,1,1,0.64752,0,0,0,1,0,0.1209,0,1,0,1,1,0.05045,0,1,0,1,1,0.10103,0,1,0,1,1,0.056696,0,1,0,0,1,0.16439,0,1,0,0,1,0.068134,0,1,0,0,0,0.022995,0,1,0,0,0
262.8,0,0,0,0,0,0,0.059706,0,0,0,1,1,0.071652,0,0,0,1,1,0.3922,0,0,0,1,0,0.091807,0,1,0,1,1,0.03448,0,1,0,1,1,0.12651,0,1,0,1,1,0.09329,0,1,0,0,1,0.17089,0,1,0,0,1,0.051625,0,1,0,0,0,0.044684,0,1,0,0,0
262.9,0,0,0,0,0,0,0.15766,0,0,0,1,1,0.056889,0,0,0,1,1,0.29264,0,0,0,1,0,0.047359,0,1,0,1,1,0.098267,0,1,0,1,1,0.14125,0,1,0,1,1,0.1008,0,1,0,0,1,0.13172,0,1,0,0,1,0.060078,0,1,0,0,0,0.052744,0,1,0,0,0
263,0,0,0,0,0,0,0.094637,0,0,0,1,1,0.078302,0,0,0,1,1,0.15366,0,0,0,1,0,0.085029,0,1,0,1,1,0.080628,0,1,0,1,1,0.1565,0,1,0,1,1,0.072726,0,1,0,0,1,0.16627,0,1,0,0,1,0.057767,0,1,0,0,0,0.059742,0,1,0,0,0
263.1,0,0,0,0,0,0,0.11488,0,0,0,1,1,0.068209,0,0,0,1,1,0.073053,0,0,0,1,0,0.098227,0,1,0,1,1,0.057096,0,1,0,1,1,0.048751,0,1,0,1,1,0.065083,0,1,0,0,1,0.060013,0,1,0,0,1,0.0066874,0,1,0,0,0,0.08759,0,1,0,0,0
263.2,0,0,0,0,0,0,0.045959,0,0,0,1,1,0.019377,0,0,0,1,1,0.063036,0,0,0,1,0,0.028537,0,1,0,1,1,0.052411,0,1,0,1,1,0.10598,0,1,0,1,1,0.055228,0,1,0,0,1,0.056572,0,1,0,0,1,0.026803,0,1,0,0,0,0.042095,0,1,0,0,0
263.3,0,0,0,0,0,0,0.081985,0,0,0,1,1,0.019539,0,0,0,1,1,0.084029,0,0,0,1,0,0.044002,0,1,0,1,1,0.095698,0,1,0,1,1,0.17921,0,1,0,1,1,0.056819,0,1,0,0,1,0.068628,0,1,0,0,1,0.027061,0,1,0,0,0,0.055699,0,1,0,0,0
263.4,0,0,0,0,0,0,0.07577,0,0,0,1,1,0.023979,0,0,0,1,1,0.14638,0,0,0,1,0,0.032872,0,1,0,1,1,0.15212,0,1,0,1,1,0.19895,0,1,0,1,1,0.095935,0,1,0,0,1,0.17896,0,1,0,0,1,0.032216,0,1,0,0,0,0.050146,0,1,0,0,0
263.5,0,0,0,0,0,0,0.11891,0,0,0,1,1,0.076824,0,0,0,1,1,0.2022,0,0,0,1,0,0.054497,0,1,0,1,1,0.1709,0,1,0,1,1,0.11074,0,1,0,1,1,0.10486,0,1,0,0,1,0.098077,0,1,0,0,1,0.035594,0,1,0,0,0,0.061882,0,1,0,0,0
263.6,0,0,0,0,0,0,0.023944,0,0,0,1,1,0.022326,0,0,0,1,1,0.28688,0,0,0,1,0,0.062236,0,1,0,1,1,0.032128,0,1,0,1,1,0.096662,0,1,0,1,1,0.026765,0,1,0,0,1,0.23493,0,1,0,0,0,0.084274,0,1,0,0,1,0.034732,0,1,0,0,0
263.7,0,0,0,0,0,0,0.053303,0,0,0,1,1,0.01804,0,0,0,1,1,0.2104,0,0,0,1,0,0.076753,0,1,0,1,1,0.086358,0,1,0,1,1,0.14149,0,1,0,1,1,0.094101,0,1,0,0,1,0.087841,0,1,0,0,0,0.013931,0,1,0,0,1,0.029884,0,1,0,0,0
263.8,0,0,0,0,0,0,0.091122,0,0,0,1,1,0.027642,0,0,0,1,1,0.1188,0,0,0,1,0,0.060754,0,1,0,1,1,0.31792,0,1,0,1,1,0.19729,0,1,0,1,1,0.10422,0,1,0,0,1,0.062846,0,1,0,0,0,0.02811,0,1,0,0,1,0.09343,0,1,0,0,0
263.9,0,0,0,0,0,0,0.040223,0,0,0,1,1,0.03081,0,0,0,1,1,0.12877,0,0,0,1,0,0.049622,0,1,0,1,1,0.59156,0,1,0,1,1,0.059727,0,1,0,1,1,0.073768,0,1,0,0,1,0.084817,0,1,0,0,0,0.020829,0,1,0,0,1,0.071387,0,1,0,0,0
264,0,0,0,0,0,0,0.016606,0,0,0,1,1,0.073994,0,0,0,1,1,0.12494,0,0,0,1,0,0.057327,0,1,0,1,1,0.33182,0,1,0,1,1,0.10084,0,1,0,1,1,0.11157,0,1,0,0,1,0.059989,0,1,0,0,0,0.014915,0,1,0,0,1,0.060821,0,1,0,0,0
264.1,0,0,0,0,0,0,0.040083,0,0,0,1,1,0.014526,0,0,0,1,1,0.11376,0,0,0,1,0,0.15737,0,1,0,1,1,0.15347,0,1,0,1,1,0.03356,0,1,0,1,1,0.11184,0,1,0,0,1,0.059369,0,1,0,0,0,0.014692,0,1,0,0,1,0.023579,0,1,0,0,0
264.2,0,0,0,0,0,0,0.10253,0,0,0,1,1,0.026131,0,0,0,1,1,0.090487,0,0,0,1,0,0.1351,0,1,0,1,1,0.16538,0,1,0,1,1,0.045057,0,1,0,1,1,0.059467,0,1,0,0,1,0.037246,0,1,0,0,0,0.019651,0,1,0,0,1,0.056312,0,1,0,0,0
264.3,0,0,0,0,0,0,0.14878,0,0,0,1,1,0.012359,0,0,0,1,1,0.12756,0,0,0,1,0,0.20591,0,1,0,1,1,0.18984,0,1,0,1,1,0.063873,0,1,0,1,1,0.018164,0,1,0,0,1,0.095498,0,1,0,0,0,0.037624,0,1,0,0,0,0.023267,0,1,0,0,0
264.4,0,0,0,0,0,0,0.05758,0,0,0,1,1,0.032739,0,0,0,1,1,0.1596,0,0,0,1,0,0.21502,0,1,0,1,1,0.24852,0,1,0,1,1,0.042487,0,1,0,1,1,0.019995,0,1,0,0,1,0.014575,0,1,0,0,0,0.040922,0,1,0,0,0,0.061187,0,1,0,0,0
264.5,0,0,0,0,0,0,0.04166,0,0,0,1,1,0.021819,0,0,0,1,1,0.20472,0,0,0,1,0,0.34887,0,1,0,1,1,0.14999,0,1,0,1,1,0.031175,0,1,0,1,1,0.086318,0,1,0,0,1,0.027572,0,1,0,0,0,0.024309,0,1,0,0,1,0.034356,0,1,0,0,0
264.6,0,0,0,0,0,0,0.050468,0,0,0,1,1,0.045181,0,0,0,1,1,0.14448,0,0,0,1,0,0.37234,0,1,0,1,1,0.073744,0,1,0,1,1,0.043185,0,1,0,1,1,0.031025,0,1,0,0,1,0.024293,0,1,0,0,0,0.036056,0,1,0,0,0,0.0066328,0,1,0,0,0
264.7,0,0,0,0,0,0,0.026997,0,0,0,1,1,0.030835,0,0,0,1,1,0.086925,0,0,0,1,0,0.29668,0,1,0,1,1,0.14529,0,1,0,1,1,0.017496,0,1,0,1,1,0.020058,0,1,0,0,1,0.042938,0,1,0,0,0,0.029156,0,1,0,0,0,0.029413,0,1,0,0,0
264.8,0,0,0,0,0,0,0.034663,0,0,0,1,1,0.050959,0,0,0,1,1,0.023792,0,0,0,1,0,0.34636,0,1,0,1,0,0.26372,0,1,0,1,1,0.030108,0,1,0,1,1,0.017675,0,1,0,0,1,0.054726,0,1,0,0,0,0.033892,0,1,0,0,0,0.019503,0,1,0,0,0
264.9,0,0,0,0,0,0,0.025702,0,0,0,1,1,0.0296,0,0,0,1,1,0.014611,0,0,0,1,0,0.57192,0,1,0,1,0,0.37931,0,1,0,1,0,0.053854,0,1,0,1,1,0.044106,0,1,0,0,1,0.038507,0,1,0,0,0,0.035013,0,1,0,0,1,0.016716,0,1,0,0,0
265,0,0,0,0,0,0,0.084759,0,0,0,0,1,0.086627,0,0,0,1,1,0.023142,0,0,0,1,0,0.60159,0,1,0,1,0,0.48622,0,1,0,1,0,0.027437,0,1,0,1,1,0.02836,0,1,0,0,1,0.06303,0,1,0,0,0,0.015762,0,1,0,0,0,0.038742,0,1,0,0,0
